"id","country_id:id","state_id:id","name","name@pt"
"city_br_399","base.br","base.state_br_ba","Aiquara","Aiquara"
"city_br_400","base.br","base.state_br_ce","Aiuaba","Aiuaba"
"city_br_401","base.br","base.state_br_mg","Aiuruoca","Aiuruoca"
"city_br_402","base.br","base.state_br_rs","Ajuricaba","Ajuricaba"
"city_br_403","base.br","base.state_br_mg","Alagoa","Alagoa"
"city_br_404","base.br","base.state_br_pb","Alagoa Grande","Alagoa Grande"
"city_br_405","base.br","base.state_br_pb","Alagoa Nova","Alagoa Nova"
"city_br_406","base.br","base.state_br_pb","Alagoinha","Alagoinha"
"city_br_407","base.br","base.state_br_pe","Alagoinha","Alagoinha"
"city_br_408","base.br","base.state_br_pi","Alagoinha do Piauí","Alagoinha do Piauí"
"city_br_409","base.br","base.state_br_sp","Alambari","Alambari"
"city_br_410","base.br","base.state_br_mg","Albertina","Albertina"
"city_br_411","base.br","base.state_br_ma","Alcântara","Alcântara"
"city_br_412","base.br","base.state_br_ce","Alcântaras","Alcântaras"
"city_br_413","base.br","base.state_br_pb","Alcantil","Alcantil"
"city_br_414","base.br","base.state_br_ms","Alcinópolis","Alcinópolis"
"city_br_415","base.br","base.state_br_ba","Alcobaça","Alcobaça"
"city_br_416","base.br","base.state_br_ma","Aldeias Altas","Aldeias Altas"
"city_br_417","base.br","base.state_br_rs","Alecrim","Alecrim"
"city_br_418","base.br","base.state_br_es","Alegre","Alegre"
"city_br_419","base.br","base.state_br_rs","Alegrete","Alegrete"
"city_br_420","base.br","base.state_br_pi","Alegrete do Piauí","Alegrete do Piauí"
"city_br_421","base.br","base.state_br_rs","Alegria","Alegria"
"city_br_422","base.br","base.state_br_mg","Além Paraíba","Além Paraíba"
"city_br_423","base.br","base.state_br_pa","Alenquer","Alenquer"
"city_br_424","base.br","base.state_br_rn","Alexandria","Alexandria"
"city_br_425","base.br","base.state_br_go","Alexânia","Alexânia"
"city_br_426","base.br","base.state_br_mg","Alfenas","Alfenas"
"city_br_427","base.br","base.state_br_es","Alfredo Chaves","Alfredo Chaves"
"city_br_428","base.br","base.state_br_sp","Alfredo Marcondes","Alfredo Marcondes"
"city_br_429","base.br","base.state_br_mg","Alfredo Vasconcelos","Alfredo Vasconcelos"
"city_br_430","base.br","base.state_br_sc","Alfredo Wagner","Alfredo Wagner"
"city_br_431","base.br","base.state_br_pb","Algodão de Jandaíra","Algodão de Jandaíra"
"city_br_432","base.br","base.state_br_pb","Alhandra","Alhandra"
"city_br_433","base.br","base.state_br_pe","Aliança","Aliança"
"city_br_434","base.br","base.state_br_to","Aliança do Tocantins","Aliança do Tocantins"
"city_br_435","base.br","base.state_br_ba","Almadina","Almadina"
"city_br_436","base.br","base.state_br_to","Almas","Almas"
"city_br_437","base.br","base.state_br_pa","Almeirim","Almeirim"
"city_br_438","base.br","base.state_br_mg","Almenara","Almenara"
"city_br_439","base.br","base.state_br_rn","Almino Afonso","Almino Afonso"
"city_br_440","base.br","base.state_br_rs","Almirante Tamandaré do Sul","Almirante Tamandaré do Sul"
"city_br_441","base.br","base.state_br_go","Aloândia","Aloândia"
"city_br_442","base.br","base.state_br_mg","Alpercata","Alpercata"
"city_br_443","base.br","base.state_br_rs","Alpestre","Alpestre"
"city_br_444","base.br","base.state_br_mg","Alpinópolis","Alpinópolis"
"city_br_445","base.br","base.state_br_mt","Alta Floresta","Alta Floresta"
"city_br_446","base.br","base.state_br_ro","Alta Floresta D'Oeste","Alta Floresta D'Oeste"
"city_br_447","base.br","base.state_br_sp","Altair","Altair"
"city_br_448","base.br","base.state_br_ma","Altamira do Maranhão","Altamira do Maranhão"
"city_br_449","base.br","base.state_br_pr","Altamira do Paraná","Altamira do Paraná"
"city_br_450","base.br","base.state_br_ce","Altaneira","Altaneira"
"city_br_451","base.br","base.state_br_mg","Alterosa","Alterosa"
"city_br_452","base.br","base.state_br_pe","Altinho","Altinho"
"city_br_453","base.br","base.state_br_sp","Altinópolis","Altinópolis"
"city_br_454","base.br","base.state_br_rr","Alto Alegre","Alto Alegre"
"city_br_455","base.br","base.state_br_rs","Alto Alegre","Alto Alegre"
"city_br_456","base.br","base.state_br_sp","Alto Alegre","Alto Alegre"
"city_br_457","base.br","base.state_br_ma","Alto Alegre do Maranhão","Alto Alegre do Maranhão"
"city_br_458","base.br","base.state_br_ma","Alto Alegre do Pindaré","Alto Alegre do Pindaré"
"city_br_459","base.br","base.state_br_ro","Alto Alegre dos Parecis","Alto Alegre dos Parecis"
"city_br_460","base.br","base.state_br_mt","Alto Araguaia","Alto Araguaia"
"city_br_461","base.br","base.state_br_sc","Alto Bela Vista","Alto Bela Vista"
"city_br_462","base.br","base.state_br_mt","Alto Boa Vista","Alto Boa Vista"
"city_br_463","base.br","base.state_br_mg","Alto Caparaó","Alto Caparaó"
"city_br_464","base.br","base.state_br_rn","Alto do Rodrigues","Alto do Rodrigues"
"city_br_465","base.br","base.state_br_rs","Alto Feliz","Alto Feliz"
"city_br_466","base.br","base.state_br_mt","Alto Garças","Alto Garças"
"city_br_467","base.br","base.state_br_go","Alto Horizonte","Alto Horizonte"
"city_br_468","base.br","base.state_br_mg","Alto Jequitibá","Alto Jequitibá"
"city_br_469","base.br","base.state_br_pi","Alto Longá","Alto Longá"
"city_br_470","base.br","base.state_br_mt","Alto Paraguai","Alto Paraguai"
"city_br_471","base.br","base.state_br_pr","Alto Paraíso","Alto Paraíso"
"city_br_472","base.br","base.state_br_ro","Alto Paraíso","Alto Paraíso"
"city_br_473","base.br","base.state_br_go","Alto Paraíso de Goiás","Alto Paraíso de Goiás"
"city_br_474","base.br","base.state_br_pr","Alto Paraná","Alto Paraná"
"city_br_475","base.br","base.state_br_ma","Alto Parnaíba","Alto Parnaíba"
"city_br_476","base.br","base.state_br_pr","Alto Piquiri","Alto Piquiri"
"city_br_477","base.br","base.state_br_mg","Alto Rio Doce","Alto Rio Doce"
"city_br_478","base.br","base.state_br_es","Alto Rio Novo","Alto Rio Novo"
"city_br_479","base.br","base.state_br_ce","Alto Santo","Alto Santo"
"city_br_480","base.br","base.state_br_mt","Alto Taquari","Alto Taquari"
"city_br_481","base.br","base.state_br_pr","Altônia","Altônia"
"city_br_482","base.br","base.state_br_pi","Altos","Altos"
"city_br_483","base.br","base.state_br_sp","Alumínio","Alumínio"
"city_br_484","base.br","base.state_br_am","Alvarães","Alvarães"
"city_br_485","base.br","base.state_br_mg","Alvarenga","Alvarenga"
"city_br_486","base.br","base.state_br_sp","Álvares Florence","Álvares Florence"
"city_br_487","base.br","base.state_br_sp","Álvares Machado","Álvares Machado"
"city_br_488","base.br","base.state_br_sp","Álvaro de Carvalho","Álvaro de Carvalho"
"city_br_489","base.br","base.state_br_sp","Alvinlândia","Alvinlândia"
"city_br_490","base.br","base.state_br_mg","Alvinópolis","Alvinópolis"
"city_br_491","base.br","base.state_br_to","Alvorada","Alvorada"
"city_br_492","base.br","base.state_br_ro","Alvorada D'Oeste","Alvorada D'Oeste"
"city_br_493","base.br","base.state_br_mg","Alvorada de Minas","Alvorada de Minas"
"city_br_494","base.br","base.state_br_pi","Alvorada do Gurguéia","Alvorada do Gurguéia"
"city_br_495","base.br","base.state_br_go","Alvorada do Norte","Alvorada do Norte"
"city_br_496","base.br","base.state_br_pr","Alvorada do Sul","Alvorada do Sul"
"city_br_497","base.br","base.state_br_rr","Amajari","Amajari"
"city_br_498","base.br","base.state_br_ms","Amambai","Amambai"
"city_br_499","base.br","base.state_br_ap","Amapá","Amapá"
"city_br_500","base.br","base.state_br_ma","Amapá do Maranhão","Amapá do Maranhão"
"city_br_501","base.br","base.state_br_pr","Amaporã","Amaporã"
"city_br_502","base.br","base.state_br_pe","Amaraji","Amaraji"
"city_br_503","base.br","base.state_br_rs","Amaral Ferrador","Amaral Ferrador"
"city_br_504","base.br","base.state_br_go","Amaralina","Amaralina"
"city_br_505","base.br","base.state_br_pi","Amarante","Amarante"
"city_br_506","base.br","base.state_br_ma","Amarante do Maranhão","Amarante do Maranhão"
"city_br_507","base.br","base.state_br_ba","Amargosa","Amargosa"
"city_br_508","base.br","base.state_br_am","Amaturá","Amaturá"
"city_br_509","base.br","base.state_br_ba","Amélia Rodrigues","Amélia Rodrigues"
"city_br_510","base.br","base.state_br_ba","América Dourada","América Dourada"
"city_br_511","base.br","base.state_br_go","Americano do Brasil","Americano do Brasil"
"city_br_512","base.br","base.state_br_sp","Américo Brasiliense","Américo Brasiliense"
"city_br_513","base.br","base.state_br_sp","Américo de Campos","Américo de Campos"
"city_br_514","base.br","base.state_br_rs","Ametista do Sul","Ametista do Sul"
"city_br_515","base.br","base.state_br_ce","Amontada","Amontada"
"city_br_516","base.br","base.state_br_go","Amorinópolis","Amorinópolis"
"city_br_517","base.br","base.state_br_pb","Amparo","Amparo"
"city_br_518","base.br","base.state_br_sp","Amparo","Amparo"
"city_br_519","base.br","base.state_br_se","Amparo de São Francisco","Amparo de São Francisco"
"city_br_520","base.br","base.state_br_mg","Amparo do Serra","Amparo do Serra"
"city_br_521","base.br","base.state_br_pr","Ampére","Ampére"
"city_br_522","base.br","base.state_br_al","Anadia","Anadia"
"city_br_523","base.br","base.state_br_ba","Anagé","Anagé"
"city_br_524","base.br","base.state_br_pr","Anahy","Anahy"
"city_br_525","base.br","base.state_br_pa","Anajás","Anajás"
"city_br_526","base.br","base.state_br_ma","Anajatuba","Anajatuba"
"city_br_527","base.br","base.state_br_sp","Analândia","Analândia"
"city_br_528","base.br","base.state_br_am","Anamã","Anamã"
"city_br_529","base.br","base.state_br_to","Ananás","Ananás"
"city_br_530","base.br","base.state_br_pa","Anapu","Anapu"
"city_br_531","base.br","base.state_br_ma","Anapurus","Anapurus"
"city_br_532","base.br","base.state_br_ms","Anastácio","Anastácio"
"city_br_533","base.br","base.state_br_ms","Anaurilândia","Anaurilândia"
"city_br_534","base.br","base.state_br_es","Anchieta","Anchieta"
"city_br_535","base.br","base.state_br_sc","Anchieta","Anchieta"
"city_br_536","base.br","base.state_br_ba","Andaraí","Andaraí"
"city_br_537","base.br","base.state_br_pr","Andirá","Andirá"
"city_br_538","base.br","base.state_br_ba","Andorinha","Andorinha"
"city_br_539","base.br","base.state_br_mg","Andradas","Andradas"
"city_br_540","base.br","base.state_br_sp","Andradina","Andradina"
"city_br_541","base.br","base.state_br_rs","André da Rocha","André da Rocha"
"city_br_542","base.br","base.state_br_mg","Andrelândia","Andrelândia"
"city_br_543","base.br","base.state_br_sp","Angatuba","Angatuba"
"city_br_544","base.br","base.state_br_mg","Angelândia","Angelândia"
"city_br_545","base.br","base.state_br_ms","Angélica","Angélica"
"city_br_546","base.br","base.state_br_pe","Angelim","Angelim"
"city_br_547","base.br","base.state_br_sc","Angelina","Angelina"
"city_br_548","base.br","base.state_br_ba","Angical","Angical"
"city_br_549","base.br","base.state_br_pi","Angical do Piauí","Angical do Piauí"
"city_br_550","base.br","base.state_br_to","Angico","Angico"
"city_br_551","base.br","base.state_br_rn","Angicos","Angicos"
"city_br_552","base.br","base.state_br_ba","Anguera","Anguera"
"city_br_553","base.br","base.state_br_pr","Ângulo","Ângulo"
"city_br_554","base.br","base.state_br_go","Anhanguera","Anhanguera"
"city_br_555","base.br","base.state_br_sp","Anhembi","Anhembi"
"city_br_556","base.br","base.state_br_sp","Anhumas","Anhumas"
"city_br_557","base.br","base.state_br_go","Anicuns","Anicuns"
"city_br_558","base.br","base.state_br_pi","Anísio de Abreu","Anísio de Abreu"
"city_br_559","base.br","base.state_br_sc","Anita Garibaldi","Anita Garibaldi"
"city_br_560","base.br","base.state_br_sc","Anitápolis","Anitápolis"
"city_br_561","base.br","base.state_br_am","Anori","Anori"
"city_br_562","base.br","base.state_br_rs","Anta Gorda","Anta Gorda"
"city_br_563","base.br","base.state_br_ba","Antas","Antas"
"city_br_564","base.br","base.state_br_pr","Antonina","Antonina"
"city_br_565","base.br","base.state_br_ce","Antonina do Norte","Antonina do Norte"
"city_br_566","base.br","base.state_br_pi","Antônio Almeida","Antônio Almeida"
"city_br_567","base.br","base.state_br_ba","Antônio Cardoso","Antônio Cardoso"
"city_br_568","base.br","base.state_br_mg","Antônio Carlos","Antônio Carlos"
"city_br_569","base.br","base.state_br_sc","Antônio Carlos","Antônio Carlos"
"city_br_570","base.br","base.state_br_mg","Antônio Dias","Antônio Dias"
"city_br_571","base.br","base.state_br_ba","Antônio Gonçalves","Antônio Gonçalves"
"city_br_572","base.br","base.state_br_ms","Antônio João","Antônio João"
"city_br_573","base.br","base.state_br_rn","Antônio Martins","Antônio Martins"
"city_br_574","base.br","base.state_br_pr","Antônio Olinto","Antônio Olinto"
"city_br_575","base.br","base.state_br_rs","Antônio Prado","Antônio Prado"
"city_br_576","base.br","base.state_br_mg","Antônio Prado de Minas","Antônio Prado de Minas"
"city_br_577","base.br","base.state_br_pb","Aparecida","Aparecida"
"city_br_578","base.br","base.state_br_sp","Aparecida","Aparecida"
"city_br_579","base.br","base.state_br_sp","Aparecida d'Oeste","Aparecida d'Oeste"
"city_br_580","base.br","base.state_br_go","Aparecida do Rio Doce","Aparecida do Rio Doce"
"city_br_581","base.br","base.state_br_to","Aparecida do Rio Negro","Aparecida do Rio Negro"
"city_br_582","base.br","base.state_br_ms","Aparecida do Taboado","Aparecida do Taboado"
"city_br_583","base.br","base.state_br_rj","Aperibé","Aperibé"
"city_br_584","base.br","base.state_br_es","Apiacá","Apiacá"
"city_br_585","base.br","base.state_br_mt","Apiacás","Apiacás"
"city_br_586","base.br","base.state_br_sp","Apiaí","Apiaí"
"city_br_587","base.br","base.state_br_ma","Apicum-Açu","Apicum-Açu"
"city_br_588","base.br","base.state_br_sc","Apiúna","Apiúna"
"city_br_589","base.br","base.state_br_rn","Apodi","Apodi"
"city_br_590","base.br","base.state_br_ba","Aporá","Aporá"
"city_br_591","base.br","base.state_br_go","Aporé","Aporé"
"city_br_592","base.br","base.state_br_ba","Apuarema","Apuarema"
"city_br_593","base.br","base.state_br_am","Apuí","Apuí"
"city_br_594","base.br","base.state_br_ce","Apuiarés","Apuiarés"
"city_br_595","base.br","base.state_br_se","Aquidabã","Aquidabã"
"city_br_596","base.br","base.state_br_ms","Aquidauana","Aquidauana"
"city_br_597","base.br","base.state_br_ce","Aquiraz","Aquiraz"
"city_br_598","base.br","base.state_br_sc","Arabutã","Arabutã"
"city_br_599","base.br","base.state_br_pb","Araçagi","Araçagi"
"city_br_600","base.br","base.state_br_mg","Araçaí","Araçaí"
"city_br_601","base.br","base.state_br_sp","Araçariguama","Araçariguama"
"city_br_602","base.br","base.state_br_ba","Araçás","Araçás"
"city_br_603","base.br","base.state_br_ce","Aracati","Aracati"
"city_br_604","base.br","base.state_br_ba","Aracatu","Aracatu"
"city_br_605","base.br","base.state_br_ba","Araci","Araci"
"city_br_606","base.br","base.state_br_mg","Aracitaba","Aracitaba"
"city_br_607","base.br","base.state_br_ce","Aracoiaba","Aracoiaba"
"city_br_608","base.br","base.state_br_pe","Araçoiaba","Araçoiaba"
"city_br_609","base.br","base.state_br_sp","Araçoiaba da Serra","Araçoiaba da Serra"
"city_br_610","base.br","base.state_br_es","Aracruz","Aracruz"
"city_br_611","base.br","base.state_br_go","Araçu","Araçu"
"city_br_612","base.br","base.state_br_mg","Araçuaí","Araçuaí"
"city_br_613","base.br","base.state_br_go","Aragarças","Aragarças"
"city_br_614","base.br","base.state_br_go","Aragoiânia","Aragoiânia"
"city_br_615","base.br","base.state_br_to","Aragominas","Aragominas"
"city_br_616","base.br","base.state_br_to","Araguacema","Araguacema"
"city_br_617","base.br","base.state_br_to","Araguaçu","Araguaçu"
"city_br_618","base.br","base.state_br_mt","Araguaiana","Araguaiana"
"city_br_619","base.br","base.state_br_mt","Araguainha","Araguainha"
"city_br_620","base.br","base.state_br_ma","Araguanã","Araguanã"
"city_br_621","base.br","base.state_br_to","Araguanã","Araguanã"
"city_br_622","base.br","base.state_br_go","Araguapaz","Araguapaz"
"city_br_623","base.br","base.state_br_to","Araguatins","Araguatins"
"city_br_624","base.br","base.state_br_ma","Araioses","Araioses"
"city_br_625","base.br","base.state_br_ms","Aral Moreira","Aral Moreira"
"city_br_626","base.br","base.state_br_ba","Aramari","Aramari"
