"id","l10n_mx_edi_hazardous_material"
"product_unspsc.unspsc_code_31291114","0,1"
"product_unspsc.unspsc_code_31291115","0,1"
"product_unspsc.unspsc_code_31291116","0,1"
"product_unspsc.unspsc_code_31291117","0,1"
"product_unspsc.unspsc_code_31291118","0,1"
"product_unspsc.unspsc_code_31291119","0,1"
"product_unspsc.unspsc_code_31291120","0,1"
"product_unspsc.unspsc_code_31291300","0,1"
"product_unspsc.unspsc_code_31291301","0,1"
"product_unspsc.unspsc_code_31291302","0,1"
"product_unspsc.unspsc_code_31291303","0,1"
"product_unspsc.unspsc_code_31291304","0,1"
"product_unspsc.unspsc_code_31291305","0,1"
"product_unspsc.unspsc_code_31291306","0,1"
"product_unspsc.unspsc_code_31291307","0,1"
"product_unspsc.unspsc_code_31291308","0,1"
"product_unspsc.unspsc_code_31291309","0,1"
"product_unspsc.unspsc_code_31291310","0,1"
"product_unspsc.unspsc_code_31291311","0,1"
"product_unspsc.unspsc_code_31291312","0,1"
"product_unspsc.unspsc_code_31291313","0,1"
"product_unspsc.unspsc_code_31291314","0,1"
"product_unspsc.unspsc_code_31291315","0,1"
"product_unspsc.unspsc_code_31291316","0,1"
"product_unspsc.unspsc_code_31291317","0,1"
"product_unspsc.unspsc_code_31291318","0,1"
"product_unspsc.unspsc_code_31291319","0,1"
"product_unspsc.unspsc_code_31291320","0,1"
"product_unspsc.unspsc_code_31301100","0,1"
"product_unspsc.unspsc_code_31301101","0,1"
"product_unspsc.unspsc_code_31301102","0,1"
"product_unspsc.unspsc_code_31301103","0,1"
"product_unspsc.unspsc_code_31301104","0,1"
"product_unspsc.unspsc_code_31301105","0,1"
"product_unspsc.unspsc_code_31301106","0,1"
"product_unspsc.unspsc_code_31301107","0,1"
"product_unspsc.unspsc_code_31301108","0,1"
"product_unspsc.unspsc_code_31301109","0,1"
"product_unspsc.unspsc_code_31301110","0,1"
"product_unspsc.unspsc_code_31301111","0,1"
"product_unspsc.unspsc_code_31301112","0,1"
"product_unspsc.unspsc_code_31301113","0,1"
"product_unspsc.unspsc_code_31301114","0,1"
"product_unspsc.unspsc_code_31301115","0,1"
"product_unspsc.unspsc_code_31301116","0,1"
"product_unspsc.unspsc_code_31301117","0,1"
"product_unspsc.unspsc_code_31301118","0,1"
"product_unspsc.unspsc_code_31301119","0,1"
"product_unspsc.unspsc_code_31301200","0,1"
"product_unspsc.unspsc_code_31301201","0,1"
"product_unspsc.unspsc_code_31301202","0,1"
"product_unspsc.unspsc_code_31301203","0,1"
"product_unspsc.unspsc_code_31301204","0,1"
"product_unspsc.unspsc_code_31301205","0,1"
"product_unspsc.unspsc_code_31301206","0,1"
"product_unspsc.unspsc_code_31301207","0,1"
"product_unspsc.unspsc_code_31301208","0,1"
"product_unspsc.unspsc_code_31301209","0,1"
"product_unspsc.unspsc_code_31301210","0,1"
"product_unspsc.unspsc_code_31301211","0,1"
"product_unspsc.unspsc_code_31301212","0,1"
"product_unspsc.unspsc_code_31301213","0,1"
"product_unspsc.unspsc_code_31301214","0,1"
"product_unspsc.unspsc_code_31301215","0,1"
"product_unspsc.unspsc_code_31301216","0,1"
"product_unspsc.unspsc_code_31301217","0,1"
"product_unspsc.unspsc_code_31301218","0,1"
"product_unspsc.unspsc_code_31301219","0,1"
"product_unspsc.unspsc_code_31301300","0,1"
"product_unspsc.unspsc_code_31301301","0,1"
"product_unspsc.unspsc_code_31301302","0,1"
"product_unspsc.unspsc_code_31301303","0,1"
"product_unspsc.unspsc_code_31301304","0,1"
"product_unspsc.unspsc_code_31301305","0,1"
"product_unspsc.unspsc_code_31301306","0,1"
"product_unspsc.unspsc_code_31301307","0,1"
"product_unspsc.unspsc_code_31301308","0,1"
"product_unspsc.unspsc_code_31301309","0,1"
"product_unspsc.unspsc_code_31301310","0,1"
"product_unspsc.unspsc_code_31301311","0,1"
"product_unspsc.unspsc_code_31301312","0,1"
"product_unspsc.unspsc_code_31301313","0,1"
"product_unspsc.unspsc_code_31301314","0,1"
"product_unspsc.unspsc_code_31301315","0,1"
"product_unspsc.unspsc_code_31301316","0,1"
"product_unspsc.unspsc_code_31301317","0,1"
"product_unspsc.unspsc_code_31301318","0,1"
"product_unspsc.unspsc_code_31301319","0,1"
"product_unspsc.unspsc_code_31301400","0,1"
"product_unspsc.unspsc_code_31301401","0,1"
"product_unspsc.unspsc_code_31301402","0,1"
"product_unspsc.unspsc_code_31301403","0,1"
"product_unspsc.unspsc_code_31301404","0,1"
"product_unspsc.unspsc_code_31301405","0,1"
"product_unspsc.unspsc_code_31301406","0,1"
"product_unspsc.unspsc_code_31301407","0,1"
"product_unspsc.unspsc_code_31301408","0,1"
"product_unspsc.unspsc_code_31301409","0,1"
"product_unspsc.unspsc_code_31301410","0,1"
"product_unspsc.unspsc_code_31301411","0,1"
"product_unspsc.unspsc_code_31301412","0,1"
"product_unspsc.unspsc_code_31301413","0,1"
"product_unspsc.unspsc_code_31301414","0,1"
"product_unspsc.unspsc_code_31301415","0,1"
"product_unspsc.unspsc_code_31301416","0,1"
"product_unspsc.unspsc_code_31301417","0,1"
"product_unspsc.unspsc_code_31301418","0,1"
"product_unspsc.unspsc_code_31301419","0,1"
"product_unspsc.unspsc_code_31301500","0,1"
"product_unspsc.unspsc_code_31301501","0,1"
"product_unspsc.unspsc_code_31301502","0,1"
"product_unspsc.unspsc_code_31301503","0,1"
"product_unspsc.unspsc_code_31301504","0,1"
"product_unspsc.unspsc_code_31301505","0,1"
"product_unspsc.unspsc_code_31301506","0,1"
"product_unspsc.unspsc_code_31301507","0,1"
"product_unspsc.unspsc_code_31301508","0,1"
"product_unspsc.unspsc_code_31301509","0,1"
"product_unspsc.unspsc_code_31301510","0,1"
"product_unspsc.unspsc_code_31301511","0,1"
"product_unspsc.unspsc_code_31301512","0,1"
"product_unspsc.unspsc_code_31301513","0,1"
"product_unspsc.unspsc_code_31301514","0,1"
"product_unspsc.unspsc_code_31301515","0,1"
"product_unspsc.unspsc_code_31301516","0,1"
"product_unspsc.unspsc_code_31301517","0,1"
"product_unspsc.unspsc_code_31301518","0,1"
"product_unspsc.unspsc_code_31301519","0,1"
"product_unspsc.unspsc_code_31311201","0,1"
"product_unspsc.unspsc_code_31311202","0,1"
"product_unspsc.unspsc_code_31311210","0,1"
"product_unspsc.unspsc_code_31311212","0,1"
"product_unspsc.unspsc_code_31311301","0,1"
"product_unspsc.unspsc_code_31311302","0,1"
"product_unspsc.unspsc_code_31311310","0,1"
"product_unspsc.unspsc_code_31311312","0,1"
"product_unspsc.unspsc_code_31311400","0,1"
"product_unspsc.unspsc_code_31311401","0,1"
"product_unspsc.unspsc_code_31311402","0,1"
"product_unspsc.unspsc_code_31311403","0,1"
"product_unspsc.unspsc_code_31311404","0,1"
"product_unspsc.unspsc_code_31311405","0,1"
"product_unspsc.unspsc_code_31311406","0,1"
"product_unspsc.unspsc_code_31311409","0,1"
"product_unspsc.unspsc_code_31311410","0,1"
"product_unspsc.unspsc_code_31311411","0,1"
"product_unspsc.unspsc_code_31311412","0,1"
"product_unspsc.unspsc_code_31311413","0,1"
"product_unspsc.unspsc_code_31311501","0,1"
"product_unspsc.unspsc_code_31311502","0,1"
"product_unspsc.unspsc_code_31311600","0,1"
"product_unspsc.unspsc_code_31311601","0,1"
"product_unspsc.unspsc_code_31311602","0,1"
"product_unspsc.unspsc_code_31311603","0,1"
"product_unspsc.unspsc_code_31311604","0,1"
"product_unspsc.unspsc_code_31311605","0,1"
"product_unspsc.unspsc_code_31311606","0,1"
"product_unspsc.unspsc_code_31311609","0,1"
"product_unspsc.unspsc_code_31311610","0,1"
"product_unspsc.unspsc_code_31311611","0,1"
"product_unspsc.unspsc_code_31311612","0,1"
"product_unspsc.unspsc_code_31311613","0,1"
"product_unspsc.unspsc_code_31311700","0,1"
"product_unspsc.unspsc_code_31311701","0,1"
"product_unspsc.unspsc_code_31311702","0,1"
"product_unspsc.unspsc_code_31311703","0,1"
"product_unspsc.unspsc_code_31311704","0,1"
"product_unspsc.unspsc_code_31311705","0,1"
"product_unspsc.unspsc_code_31311706","0,1"
"product_unspsc.unspsc_code_31311709","0,1"
"product_unspsc.unspsc_code_31311710","0,1"
"product_unspsc.unspsc_code_31311711","0,1"
"product_unspsc.unspsc_code_31311712","0,1"
"product_unspsc.unspsc_code_31311713","0,1"
"product_unspsc.unspsc_code_31321201","0,1"
"product_unspsc.unspsc_code_31321202","0,1"
"product_unspsc.unspsc_code_31321301","0,1"
"product_unspsc.unspsc_code_31321302","0,1"
"product_unspsc.unspsc_code_31321310","0,1"
"product_unspsc.unspsc_code_31321312","0,1"
"product_unspsc.unspsc_code_31321500","0,1"
"product_unspsc.unspsc_code_31321501","0,1"
"product_unspsc.unspsc_code_31321502","0,1"
"product_unspsc.unspsc_code_31321503","0,1"
"product_unspsc.unspsc_code_31321504","0,1"
"product_unspsc.unspsc_code_31321505","0,1"
"product_unspsc.unspsc_code_31321506","0,1"
"product_unspsc.unspsc_code_31321509","0,1"
"product_unspsc.unspsc_code_31321510","0,1"
"product_unspsc.unspsc_code_31321511","0,1"
"product_unspsc.unspsc_code_31321512","0,1"
"product_unspsc.unspsc_code_31321513","0,1"
"product_unspsc.unspsc_code_31321601","0,1"
"product_unspsc.unspsc_code_31321602","0,1"
"product_unspsc.unspsc_code_31321603","0,1"
"product_unspsc.unspsc_code_31321604","0,1"
"product_unspsc.unspsc_code_31321605","0,1"
"product_unspsc.unspsc_code_31321606","0,1"
"product_unspsc.unspsc_code_31321609","0,1"
"product_unspsc.unspsc_code_31321610","0,1"
"product_unspsc.unspsc_code_31321611","0,1"
"product_unspsc.unspsc_code_31321612","0,1"
"product_unspsc.unspsc_code_31321613","0,1"
"product_unspsc.unspsc_code_31321700","0,1"
"product_unspsc.unspsc_code_31321701","0,1"
"product_unspsc.unspsc_code_31321702","0,1"
"product_unspsc.unspsc_code_31321710","0,1"
"product_unspsc.unspsc_code_31321712","0,1"
"product_unspsc.unspsc_code_31331502","0,1"
"product_unspsc.unspsc_code_31331510","0,1"
"product_unspsc.unspsc_code_31331512","0,1"
"product_unspsc.unspsc_code_31341201","0,1"
"product_unspsc.unspsc_code_31341202","0,1"
"product_unspsc.unspsc_code_31341210","0,1"
"product_unspsc.unspsc_code_31341212","0,1"
"product_unspsc.unspsc_code_31341300","0,1"
"product_unspsc.unspsc_code_31341301","0,1"
"product_unspsc.unspsc_code_31341302","0,1"
"product_unspsc.unspsc_code_31341303","0,1"
"product_unspsc.unspsc_code_31341304","0,1"
"product_unspsc.unspsc_code_31341305","0,1"
"product_unspsc.unspsc_code_31341306","0,1"
"product_unspsc.unspsc_code_31341309","0,1"
"product_unspsc.unspsc_code_31341310","0,1"
"product_unspsc.unspsc_code_31341311","0,1"
"product_unspsc.unspsc_code_31341312","0,1"
"product_unspsc.unspsc_code_31341313","0,1"
"product_unspsc.unspsc_code_31341400","0,1"
"product_unspsc.unspsc_code_31341401","0,1"
"product_unspsc.unspsc_code_31341402","0,1"
"product_unspsc.unspsc_code_31341403","0,1"
"product_unspsc.unspsc_code_31341404","0,1"
"product_unspsc.unspsc_code_31341405","0,1"
"product_unspsc.unspsc_code_31341406","0,1"
"product_unspsc.unspsc_code_31341409","0,1"
"product_unspsc.unspsc_code_31341410","0,1"
"product_unspsc.unspsc_code_31341411","0,1"
"product_unspsc.unspsc_code_31341412","0,1"
"product_unspsc.unspsc_code_31341413","0,1"
"product_unspsc.unspsc_code_31341501","0,1"
"product_unspsc.unspsc_code_31341502","0,1"
"product_unspsc.unspsc_code_31341510","0,1"
"product_unspsc.unspsc_code_31341512","0,1"
"product_unspsc.unspsc_code_31341601","0,1"
"product_unspsc.unspsc_code_31341602","0,1"
"product_unspsc.unspsc_code_31341610","0,1"
"product_unspsc.unspsc_code_31341612","0,1"
"product_unspsc.unspsc_code_31341701","0,1"
"product_unspsc.unspsc_code_31341702","0,1"
"product_unspsc.unspsc_code_31341710","0,1"
"product_unspsc.unspsc_code_31341712","0,1"
"product_unspsc.unspsc_code_31351100","0,1"
"product_unspsc.unspsc_code_31351101","0,1"
"product_unspsc.unspsc_code_31351102","0,1"
"product_unspsc.unspsc_code_31351103","0,1"
"product_unspsc.unspsc_code_31351104","0,1"
"product_unspsc.unspsc_code_31351105","0,1"
"product_unspsc.unspsc_code_31351106","0,1"
"product_unspsc.unspsc_code_31351109","0,1"
"product_unspsc.unspsc_code_31351110","0,1"
"product_unspsc.unspsc_code_31351111","0,1"
"product_unspsc.unspsc_code_31351112","0,1"
"product_unspsc.unspsc_code_31351113","0,1"
"product_unspsc.unspsc_code_31351301","0,1"
"product_unspsc.unspsc_code_31351302","0,1"
"product_unspsc.unspsc_code_31351310","0,1"
"product_unspsc.unspsc_code_31351312","0,1"
"product_unspsc.unspsc_code_31351601","0,1"
"product_unspsc.unspsc_code_31351602","0,1"
"product_unspsc.unspsc_code_31351610","0,1"
"product_unspsc.unspsc_code_31351700","0,1"
"product_unspsc.unspsc_code_31351701","0,1"
"product_unspsc.unspsc_code_31351702","0,1"
"product_unspsc.unspsc_code_31351703","0,1"
"product_unspsc.unspsc_code_31351704","0,1"
"product_unspsc.unspsc_code_31351705","0,1"
"product_unspsc.unspsc_code_31351706","0,1"
"product_unspsc.unspsc_code_31351709","0,1"
"product_unspsc.unspsc_code_31351710","0,1"
"product_unspsc.unspsc_code_31351711","0,1"
"product_unspsc.unspsc_code_31351712","0,1"
"product_unspsc.unspsc_code_31351713","0,1"
"product_unspsc.unspsc_code_31361301","0,1"
"product_unspsc.unspsc_code_31361302","0,1"
"product_unspsc.unspsc_code_31361310","0,1"
"product_unspsc.unspsc_code_31361401","0,1"
"product_unspsc.unspsc_code_31361402","0,1"
"product_unspsc.unspsc_code_31361410","0,1"
"product_unspsc.unspsc_code_31361500","0,1"
"product_unspsc.unspsc_code_31361501","0,1"
"product_unspsc.unspsc_code_31361502","0,1"
"product_unspsc.unspsc_code_31361503","0,1"
"product_unspsc.unspsc_code_31361504","0,1"
"product_unspsc.unspsc_code_31361505","0,1"
"product_unspsc.unspsc_code_31361506","0,1"
"product_unspsc.unspsc_code_31361509","0,1"
"product_unspsc.unspsc_code_31361510","0,1"
"product_unspsc.unspsc_code_31361511","0,1"
"product_unspsc.unspsc_code_31361512","0,1"
"product_unspsc.unspsc_code_31361513","0,1"
"product_unspsc.unspsc_code_31361601","0,1"
"product_unspsc.unspsc_code_31361602","0,1"
"product_unspsc.unspsc_code_31361610","0,1"
"product_unspsc.unspsc_code_31361612","0,1"
"product_unspsc.unspsc_code_31361701","0,1"
"product_unspsc.unspsc_code_31361702","0,1"
"product_unspsc.unspsc_code_31361710","0,1"
"product_unspsc.unspsc_code_31361712","0,1"
"product_unspsc.unspsc_code_31381302","0,1"
"product_unspsc.unspsc_code_31381303","0,1"
"product_unspsc.unspsc_code_31381305","0,1"
"product_unspsc.unspsc_code_31381306","0,1"
"product_unspsc.unspsc_code_31381308","0,1"
"product_unspsc.unspsc_code_31381309","0,1"
"product_unspsc.unspsc_code_31381311","0,1"
"product_unspsc.unspsc_code_31381313","0,1"
"product_unspsc.unspsc_code_31381317","0,1"
"product_unspsc.unspsc_code_31381319","0,1"
"product_unspsc.unspsc_code_31381322","0,1"
"product_unspsc.unspsc_code_31381324","0,1"
"product_unspsc.unspsc_code_31381328","0,1"
"product_unspsc.unspsc_code_31381330","0,1"
"product_unspsc.unspsc_code_31381333","0,1"
"product_unspsc.unspsc_code_31381335","0,1"
"product_unspsc.unspsc_code_31381339","0,1"
"product_unspsc.unspsc_code_31381341","0,1"
"product_unspsc.unspsc_code_31381344","0,1"
"product_unspsc.unspsc_code_31381346","0,1"
"product_unspsc.unspsc_code_31381350","0,1"
"product_unspsc.unspsc_code_31381352","0,1"
"product_unspsc.unspsc_code_31381355","0,1"
"product_unspsc.unspsc_code_40182200","0,1"
"product_unspsc.unspsc_code_40182201","0,1"
"product_unspsc.unspsc_code_40182202","0,1"
"product_unspsc.unspsc_code_40182203","0,1"
"product_unspsc.unspsc_code_40182204","0,1"
"product_unspsc.unspsc_code_40182205","0,1"
"product_unspsc.unspsc_code_40182206","0,1"
"product_unspsc.unspsc_code_42171801","0,1"
"product_unspsc.unspsc_code_42171802","0,1"
"product_unspsc.unspsc_code_42171804","0,1"
"product_unspsc.unspsc_code_42172101","0,1"
"product_unspsc.unspsc_code_42204100","0,1"
"product_unspsc.unspsc_code_42272101","0,1"
"product_unspsc.unspsc_code_42292203","0,1"
"product_unspsc.unspsc_code_42294600","0,1"
"product_unspsc.unspsc_code_42311600","0,1"
"product_unspsc.unspsc_code_46101700","0,1"
"product_unspsc.unspsc_code_46101701","0,1"
"product_unspsc.unspsc_code_46101702","0,1"
"product_unspsc.unspsc_code_46101703","0,1"
"product_unspsc.unspsc_code_49181604","0,1"
"product_unspsc.unspsc_code_50302600","0,1"
"product_unspsc.unspsc_code_51122300","0,1"
"product_unspsc.unspsc_code_51122301","0,1"
"product_unspsc.unspsc_code_51151906","0,1"
"product_unspsc.unspsc_code_51171710","0,1"
"product_unspsc.unspsc_code_52141803","0,1"
"product_unspsc.unspsc_code_60105100","0,1"
"product_unspsc.unspsc_code_60105101","0,1"
