code,id,name,sign,notprintable,parent_id:id
INC08c-S-b,atctn_inc_C_08_S_B,INC - 8% - Servicios - La Base,,,atctn_inc_C_08_S
INC08c-S-v,atctn_inc_C_08_S_V,INC - 8% - Servicios - El Valor,,,atctn_inc_C_08_S
INC08c-S-bd,atctn_inc_C_08_S_DB,INC - 8% - Servicios - La Base devolucionada,,,atctn_inc_C_08_S
INC08c-S-vd,atctn_inc_C_08_S_DV,INC - 8% - Servicios - El Valor devolucionado,,,atctn_inc_C_08_S
INC08c-B,atctn_inc_C_08_B,INC - 8% - Bienes,,,atctn_inc_C_08
INC08c-B-b,atctn_inc_C_08_B_B,INC - 8% - Bienes - La Base,,,atctn_inc_C_08_B
INC08c-B-v,atctn_inc_C_08_B_V,INC - 8% - Bienes - El Valor,,,atctn_inc_C_08_B
INC08c-B-bd,atctn_inc_C_08_B_DB,INC - 8% - Bienes - La Base devolucionada,,,atctn_inc_C_08_B
INC08c-B-vd,atctn_inc_C_08_B_DV,INC - 8% - Bienes - El Valor devolucionado,,,atctn_inc_C_08_B
INC08c-IMP,atctn_inc_C_08_IMP,INC - 8% - Importacion,,,atctn_inc_C_asum
INC08c-IMP-b,atctn_inc_C_08_IMP_B,INC - 8% - Importacion - La Base,,,atctn_inc_C_08_IMP
INC08c-IMP-v,atctn_inc_C_08_IMP_V,INC - 8% - Importacion - El Valor,,,atctn_inc_C_08_IMP
INC08c-IMP-bd,atctn_inc_C_08_IMP_DB,INC - 8% - Importacion - La Base devolucionada,,,atctn_inc_C_08_IMP
INC08c-IMP-vd,atctn_inc_C_08_IMP_DV,INC - 8% - Importacion - El Valor devolucionado,,,atctn_inc_C_08_IMP
INC16c,atctn_inc_C_16,INC - 16%,,,atctn_inc_C
INC16c-B,atctn_inc_C_16_B,INC - 16% - Bienes,,,atctn_inc_C_16
INC16c-B-b,atctn_inc_C_16_B_B,INC - 16% - Bienes - La Base,,,atctn_inc_C_16_B
INC16c-B-v,atctn_inc_C_16_B_V,INC - 16% - Bienes - El Valor,,,atctn_inc_C_16_B
INC16c-B-bd,atctn_inc_C_16_B_DB,INC - 16% - Bienes - La Base devolucionada,,,atctn_inc_C_16_B
INC16c-B-vd,atctn_inc_C_16_B_DV,INC - 16% - Bienes - El Valor devolucionado,,,atctn_inc_C_16_B
INC16c-S,atctn_inc_C_16_S,INC - 16% - Servicios,,,atctn_inc_C_16
INC16c-S-b,atctn_inc_C_16_S_B,INC - 16% - Servicios - La Base,,,atctn_inc_C_16_S
INC16c-S-v,atctn_inc_C_16_S_V,INC - 16% - Servicios - El Valor,,,atctn_inc_C_16_S
INC16c-S-bd,atctn_inc_C_16_S_DB,INC - 16% - Servicios - La Base devolucionada,,,atctn_inc_C_16_S
INC16c-S-vd,atctn_inc_C_16_S_DV,INC - 16% - Servicios - El Valor devolucionado,,,atctn_inc_C_16_S
INC16c-IMP,atctn_inc_C_16_IMP,INC - 16% - Importacion,,,atctn_inc_C_asum
INC16c-IMP-b,atctn_inc_C_16_IMP_B,INC - 16% - Importacion - La Base,,,atctn_inc_C_16_IMP
INC16c-IMP-v,atctn_inc_C_16_IMP_V,INC - 16% - Importacion - El Valor,,,atctn_inc_C_16_IMP
INC16c-IMP-bd,atctn_inc_C_16_IMP_DB,INC - 16% - Importacion - La Base devolucionada,,,atctn_inc_C_16_IMP
INC16c-IMP-vd,atctn_inc_C_16_IMP_DV,INC - 16% - Importacion - El Valor devolucionado,,,atctn_inc_C_16_IMP
ICA,atctn_ica,Impuesto de Industria y Commercio,,,atctn_root
R-CREE,atctn_r_cree,Autorretenciones sobre el Impuesto sobre la Renta para la Equidad,,,atctn_root
R-CREE-0.004,atctn_r_cree_0004,Autorretencion CREE 4‰,,,atctn_r_cree
R-CREE-0.004-b,atctn_r_cree_0004_B,Autorretencion CREE 4‰ - La Base,,,atctn_r_cree_0004
R-CREE-0.004-v,atctn_r_cree_0004_V,Autorretencion CREE 4‰ - El Valor,,,atctn_r_cree_0004
R-CREE-0.004-bd,atctn_r_cree_0004_DB,Autorretencion CREE 4‰ - La Base devolucionada,,,atctn_r_cree_0004
R-CREE-0.004-vd,atctn_r_cree_0004_DV,Autorretencion CREE 4‰ - El Valor devolucionado,,,atctn_r_cree_0004
R-CREE-0.008,atctn_r_cree_0008,Autorretencion CREE 8‰,,,atctn_r_cree
R-CREE-0.008-b,atctn_r_cree_0008_B,Autorretencion CREE 8‰ - La Base,,,atctn_r_cree_0008
R-CREE-0.008-v,atctn_r_cree_0008_V,Autorretencion CREE 8‰ - El Valor,,,atctn_r_cree_0008
R-CREE-0.008-bd,atctn_r_cree_0008_DB,Autorretencion CREE 8‰ - La Base devolucionada,,,atctn_r_cree_0008
R-CREE-0.008-vd,atctn_r_cree_0008_DV,Autorretencion CREE 8‰ - El Valor devolucionado,,,atctn_r_cree_0008
R-CREE-0.016,atctn_r_cree_0016,Autorretencion CREE 16‰,,,atctn_r_cree
R-CREE-0.016-b,atctn_r_cree_0016_B,Autorretencion CREE 16‰ - La Base,,,atctn_r_cree_0016
R-CREE-0.016-v,atctn_r_cree_0016_V,Autorretencion CREE 16‰ - El Valor,,,atctn_r_cree_0016
R-CREE-0.016-bd,atctn_r_cree_0016_DB,Autorretencion CREE 16‰ - La Base devolucionada,,,atctn_r_cree_0016
R-CREE-0.016-vd,atctn_r_cree_0016_DV,Autorretencion CREE 16‰ - El Valor devolucionado,,,atctn_r_cree_0016
R-Renta,atctn_r_renta,Retenciones por Concepto de Impuesto sobre la Renta,,,atctn_root
RRa,atctn_r_renta_a,ReteRENTA - Sujeto Activo (Retenedor),,,atctn_r_renta
RRa-383,atctn_r_renta_a_383,Empleado ET383 - Suj.Activo,,,atctn_r_renta_a
RRa-383-b,atctn_r_renta_a_383_B,Empleado ET383 - Suj.Activo - La Base,,,atctn_r_renta_a_383
RRa-383-v,atctn_r_renta_a_383_V,Empleado ET383 - Suj.Activo - El Valor,,,atctn_r_renta_a_383
RRa-383-bd,atctn_r_renta_a_383_DB,Empleado ET383 - Suj.Activo - La Base devolucionada,,,atctn_r_renta_a_383
RRa-383-vd,atctn_r_renta_a_383_DV,Empleado ET383 - Suj.Activo - El Valor devolucionado,,,atctn_r_renta_a_383
RRa-384,atctn_r_renta_a_384,Empleado ET384 - Suj.Activo,,,atctn_r_renta_a
RRa-384-b,atctn_r_renta_a_384_B,Empleado ET384 - Suj.Activo - La Base,,,atctn_r_renta_a_384
RRa-384-v,atctn_r_renta_a_384_V,Empleado ET384 - Suj.Activo - El Valor,,,atctn_r_renta_a_384
RRa-384-bd,atctn_r_renta_a_384_DB,Empleado ET384 - Suj.Activo - La Base devolucionada,,,atctn_r_renta_a_384
RRa-384-vd,atctn_r_renta_a_384_DV,Empleado ET384 - Suj.Activo - El Valor devolucionado,,,atctn_r_renta_a_384
RRa-tcp,atctn_r_renta_a_tcp,Trabajadores por cuenta propia - Suj.Activo,,,atctn_r_renta_a
RRa-tcp-b,atctn_r_renta_a_tcp_B,Trabajadores por cuenta propia - Suj.Activo - La Base,,,atctn_r_renta_a_tcp
RRa-tcp-v,atctn_r_renta_a_tcp_V,Trabajadores por cuenta propia - Suj.Activo - El Valor,,,atctn_r_renta_a_tcp
RRa-tcp-bd,atctn_r_renta_a_tcp_DB,Trabajadores por cuenta propia - Suj.Activo - La Base devolucionada,,,atctn_r_renta_a_tcp
RRa-tcp-vd,atctn_r_renta_a_tcp_DV,Trabajadores por cuenta propia - Suj.Activo - El Valor devolucionado,,,atctn_r_renta_a_tcp
RRa-sne,atctn_r_renta_a_sne,Salarios no empleados - Suj.Activo,,,atctn_r_renta_a
RRa-sne-b,atctn_r_renta_a_sne_B,Salarios no empleados - Suj.Activo - La Base,,,atctn_r_renta_a_sne
RRa-sne-v,atctn_r_renta_a_sne_V,Salarios no empleados - Suj.Activo - El Valor,,,atctn_r_renta_a_sne
RRa-sne-bd,atctn_r_renta_a_sne_DB,Salarios no empleados - Suj.Activo - La Base devolucionada,,,atctn_r_renta_a_sne
RRa-sne-vd,atctn_r_renta_a_sne_DV,Salarios no empleados - Suj.Activo - El Valor devolucionado,,,atctn_r_renta_a_sne
RRa-hyc,atctn_r_renta_a_hyc,Honorarios y comisiones - Suj.Activo,,,atctn_r_renta_a
RRa-hyc-b,atctn_r_renta_a_hyc_B,Honorarios y comisiones - Suj.Activo - La Base,,,atctn_r_renta_a_hyc
RRa-hyc-v,atctn_r_renta_a_hyc_V,Honorarios y comisiones - Suj.Activo - El Valor,,,atctn_r_renta_a_hyc
RRa-hyc-bd,atctn_r_renta_a_hyc_DB,Honorarios y comisiones - Suj.Activo - La Base devolucionada,,,atctn_r_renta_a_hyc
RRa-hyc-vd,atctn_r_renta_a_hyc_DV,Honorarios y comisiones - Suj.Activo - El Valor devolucionado,,,atctn_r_renta_a_hyc
RRa-ser,atctn_r_renta_a_ser,Servicios - Suj.Activo,,,atctn_r_renta_a
RRa-ser-b,atctn_r_renta_a_ser_B,Servicios - Suj.Activo - La Base,,,atctn_r_renta_a_ser
RRa-ser-v,atctn_r_renta_a_ser_V,Servicios - Suj.Activo - El Valor,,,atctn_r_renta_a_ser
RRa-ser-bd,atctn_r_renta_a_ser_DB,Servicios - Suj.Activo - La Base devolucionada,,,atctn_r_renta_a_ser
RRa-ser-vd,atctn_r_renta_a_ser_DV,Servicios - Suj.Activo - El Valor devolucionado,,,atctn_r_renta_a_ser
RRa-arr,atctn_r_renta_a_arr,Arrendamientos muebeles y inmuebles - Suj.Activo,,,atctn_r_renta_a
RRa-arr-b,atctn_r_renta_a_arr_B,Arrendamientos muebeles y inmuebles - Suj.Activo - La Base,,,atctn_r_renta_a_arr
RRa-arr-v,atctn_r_renta_a_arr_V,Arrendamientos muebeles y inmuebles - Suj.Activo - El Valor,,,atctn_r_renta_a_arr
RRa-arr-bd,atctn_r_renta_a_arr_DB,Arrendamientos muebeles y inmuebles - Suj.Activo - La Base devolucionada,,,atctn_r_renta_a_arr
RRa-arr-vd,atctn_r_renta_a_arr_DV,Arrendamientos muebeles y inmuebles - Suj.Activo - El Valor devolucionado,,,atctn_r_renta_a_arr
RRa-com,atctn_r_renta_a_com,Compras - Suj.Activo,,,atctn_r_renta_a
RRa-com-b,atctn_r_renta_a_com_B,Compras - Suj.Activo - La Base,,,atctn_r_renta_a_com
RRa-com-v,atctn_r_renta_a_com_V,Compras - Suj.Activo - El Valor,,,atctn_r_renta_a_com
RRa-com-bd,atctn_r_renta_a_com_DB,Compras - Suj.Activo - La Base devolucionada,,,atctn_r_renta_a_com
RRa-com-vd,atctn_r_renta_a_com_DV,Compras - Suj.Activo - El Valor devolucionado,,,atctn_r_renta_a_com
RRa-dyp,atctn_r_renta_a_dyp,Dividendos y Participaciones - Suj.Activo,,,atctn_r_renta_a
RRa-dyp-b,atctn_r_renta_a_dyp_B,Dividendos y Participaciones - Suj.Activo - La Base,,,atctn_r_renta_a_dyp
RRa-dyp-v,atctn_r_renta_a_dyp_V,Dividendos y Participaciones - Suj.Activo - El Valor,,,atctn_r_renta_a_dyp
RRa-dyp-bd,atctn_r_renta_a_dyp_DB,Dividendos y Participaciones - Suj.Activo - La Base devolucionada,,,atctn_r_renta_a_dyp
RRa-dyp-vd,atctn_r_renta_a_dyp_DV,Dividendos y Participaciones - Suj.Activo - El Valor devolucionado,,,atctn_r_renta_a_dyp
RRa-rfi,atctn_r_renta_a_rfi,Rendimiento financiero - Suj.Activo,,,atctn_r_renta_a
RRa-rfi-b,atctn_r_renta_a_rfi_B,Rendimiento financiero - Suj.Activo - La Base,,,atctn_r_renta_a_rfi
RRa-rfi-v,atctn_r_renta_a_rfi_V,Rendimiento financiero - Suj.Activo - El Valor,,,atctn_r_renta_a_rfi
RRa-rfi-bd,atctn_r_renta_a_rfi_DB,Rendimiento financiero - Suj.Activo - La Base devolucionada,,,atctn_r_renta_a_rfi
RRa-rfi-vd,atctn_r_renta_a_rfi_DV,Rendimiento financiero - Suj.Activo - El Valor devolucionado,,,atctn_r_renta_a_rfi
RRa-tct,atctn_r_renta_a_tct,Transacciones con tarjeta - Suj.Activo,,,atctn_r_renta_a
RRa-tct-b,atctn_r_renta_a_tct_B,Transacciones con tarjeta - Suj.Activo - La Base,,,atctn_r_renta_a_tct
RRa-tct-v,atctn_r_renta_a_tct_V,Transacciones con tarjeta - Suj.Activo - El Valor,,,atctn_r_renta_a_tct
RRa-tct-bd,atctn_r_renta_a_tct_DB,Transacciones con tarjeta - Suj.Activo - La Base devolucionada,,,atctn_r_renta_a_tct
RRa-tct-vd,atctn_r_renta_a_tct_DV,Transacciones con tarjeta - Suj.Activo - El Valor devolucionado,,,atctn_r_renta_a_tct
RRa-cdc,atctn_r_renta_a_cdc,Contratos de construccion - Suj.Activo,,,atctn_r_renta_a
RRa-cdc-b,atctn_r_renta_a_cdc_B,Contratos de construccion - Suj.Activo - La Base,,,atctn_r_renta_a_cdc
RRa-cdc-v,atctn_r_renta_a_cdc_V,Contratos de construccion - Suj.Activo - El Valor,,,atctn_r_renta_a_cdc
RRa-cdc-bd,atctn_r_renta_a_cdc_DB,Contratos de construccion - Suj.Activo - La Base devolucionada,,,atctn_r_renta_a_cdc
RRa-cdc-vd,atctn_r_renta_a_cdc_DV,Contratos de construccion - Suj.Activo - El Valor devolucionado,,,atctn_r_renta_a_cdc
RRa-ena,atctn_r_renta_a_ena,Enajenacion antes autoridades - Suj.Activo,,,atctn_r_renta_a
RRa-ena-b,atctn_r_renta_a_ena_B,Enajenacion antes autoridades - Suj.Activo - La Base,,,atctn_r_renta_a_ena
RRa-ena-v,atctn_r_renta_a_ena_V,Enajenacion antes autoridades - Suj.Activo - El Valor,,,atctn_r_renta_a_ena
RRa-ena-bd,atctn_r_renta_a_ena_DB,Enajenacion antes autoridades - Suj.Activo - La Base devolucionada,,,atctn_r_renta_a_ena
RRa-ena-vd,atctn_r_renta_a_ena_DV,Enajenacion antes autoridades - Suj.Activo - El Valor devolucionado,,,atctn_r_renta_a_ena
RRa-ra,atctn_r_renta_a_lra,"Loteria Rifas, apuestas - Suj.Activo",,,atctn_r_renta_a
RRa-ra-b,atctn_r_renta_a_lra_B,"Loteria Rifas, apuestas - Suj.Activo - La Base",,,atctn_r_renta_a_lra
RRa-ra-v,atctn_r_renta_a_lra_V,"Loteria Rifas, apuestas - Suj.Activo - El Valor",,,atctn_r_renta_a_lra
RRa-ra-bd,atctn_r_renta_a_lra_DB,"Loteria Rifas, apuestas - Suj.Activo - La Base devolucionada",,,atctn_r_renta_a_lra
RRa-ra-vd,atctn_r_renta_a_lra_DV,"Loteria Rifas, apuestas - Suj.Activo - El Valor devolucionado",,,atctn_r_renta_a_lra
RRa-otr,atctn_r_renta_a_otr,Otros - Suj.Activo,,,atctn_r_renta_a
RRa-otr-b,atctn_r_renta_a_otr_B,Otros - Suj.Activo - La Base,,,atctn_r_renta_a_otr
RRa-otr-v,atctn_r_renta_a_otr_V,Otros - Suj.Activo - El Valor,,,atctn_r_renta_a_otr
RRa-otr-bd,atctn_r_renta_a_otr_DB,Otros - Suj.Activo - La Base devolucionada,,,atctn_r_renta_a_otr
RRa-otr-vd,atctn_r_renta_a_otr_DV,Otros - Suj.Activo - El Valor devolucionado,,,atctn_r_renta_a_otr
RRp,atctn_r_renta_p,ReteRENTA - Sujeto Pasivo (Retenido),,,atctn_r_renta
RRp-hyc,atctn_r_renta_p_hyc,Honorarios y comisiones - Suj.Pasivo,,,atctn_r_renta_p
RRp-hyc-b,atctn_r_renta_p_hyc_B,Honorarios y comisiones - Suj.Pasivo - La Base,,,atctn_r_renta_p_hyc
RRp-hyc-v,atctn_r_renta_p_hyc_V,Honorarios y comisiones - Suj.Pasivo - El Valor,,,atctn_r_renta_p_hyc
RRp-hyc-bd,atctn_r_renta_p_hyc_DB,Honorarios y comisiones - Suj.Pasivo - La Base devolucionada,,,atctn_r_renta_p_hyc
RRp-hyc-vd,atctn_r_renta_p_hyc_DV,Honorarios y comisiones - Suj.Pasivo - El Valor devolucionado,,,atctn_r_renta_p_hyc
RRp-ser,atctn_r_renta_p_ser,Servicios - Suj.Pasivo,,,atctn_r_renta_p
RRp-ser-b,atctn_r_renta_p_ser_B,Servicios - Suj.Pasivo - La Base,,,atctn_r_renta_p_ser
RRp-ser-v,atctn_r_renta_p_ser_V,Servicios - Suj.Pasivo - El Valor,,,atctn_r_renta_p_ser
RRp-ser-bd,atctn_r_renta_p_ser_DB,Servicios - Suj.Pasivo - La Base devolucionada,,,atctn_r_renta_p_ser
RRp-ser-vd,atctn_r_renta_p_ser_DV,Servicios - Suj.Pasivo - El Valor devolucionado,,,atctn_r_renta_p_ser
RRp-arr,atctn_r_renta_p_arr,Arrendamientos muebeles y inmuebles - Suj.Pasivo,,,atctn_r_renta_p
RRp-arr-b,atctn_r_renta_p_arr_B,Arrendamientos muebeles y inmuebles - Suj.Pasivo - La Base,,,atctn_r_renta_p_arr
RRp-arr-v,atctn_r_renta_p_arr_V,Arrendamientos muebeles y inmuebles - Suj.Pasivo - El Valor,,,atctn_r_renta_p_arr
RRp-arr-bd,atctn_r_renta_p_arr_DB,Arrendamientos muebeles y inmuebles - Suj.Pasivo - La Base devolucionada,,,atctn_r_renta_p_arr
RRp-arr-vd,atctn_r_renta_p_arr_DV,Arrendamientos muebeles y inmuebles - Suj.Pasivo - El Valor devolucionado,,,atctn_r_renta_p_arr
RRp-com,atctn_r_renta_p_com,Compras - Suj.Pasivo,,,atctn_r_renta_p
RRp-com-b,atctn_r_renta_p_com_B,Compras - Suj.Pasivo - La Base,,,atctn_r_renta_p_com
RRp-com-v,atctn_r_renta_p_com_V,Compras - Suj.Pasivo - El Valor,,,atctn_r_renta_p_com
RRp-com-bd,atctn_r_renta_p_com_DB,Compras - Suj.Pasivo - La Base devolucionada,,,atctn_r_renta_p_com
RRp-com-vd,atctn_r_renta_p_com_DV,Compras - Suj.Pasivo - El Valor devolucionado,,,atctn_r_renta_p_com
RRp-dyp,atctn_r_renta_p_dyp,Dividendos y Participaciones - Suj.Pasivo,,,atctn_r_renta_p
RRp-dyp-b,atctn_r_renta_p_dyp_B,Dividendos y Participaciones - Suj.Pasivo - La Base,,,atctn_r_renta_p_dyp
RRp-dyp-v,atctn_r_renta_p_dyp_V,Dividendos y Participaciones - Suj.Pasivo - El Valor,,,atctn_r_renta_p_dyp
RRp-dyp-bd,atctn_r_renta_p_dyp_DB,Dividendos y Participaciones - Suj.Pasivo - La Base devolucionada,,,atctn_r_renta_p_dyp
RRp-dyp-vd,atctn_r_renta_p_dyp_DV,Dividendos y Participaciones - Suj.Pasivo - El Valor devolucionado,,,atctn_r_renta_p_dyp
RRp-rfi,atctn_r_renta_p_rfi,Rendimiento financiero - Suj.Pasivo,,,atctn_r_renta_p
RRp-rfi-b,atctn_r_renta_p_rfi_B,Rendimiento financiero - Suj.Pasivo - La Base,,,atctn_r_renta_p_rfi
RRp-rfi-v,atctn_r_renta_p_rfi_V,Rendimiento financiero - Suj.Pasivo - El Valor,,,atctn_r_renta_p_rfi
RRp-rfi-bd,atctn_r_renta_p_rfi_DB,Rendimiento financiero - Suj.Pasivo - La Base devolucionada,,,atctn_r_renta_p_rfi
RRp-rfi-vd,atctn_r_renta_p_rfi_DV,Rendimiento financiero - Suj.Pasivo - El Valor devolucionado,,,atctn_r_renta_p_rfi
RRp-tct,atctn_r_renta_p_tct,Transacciones con tarjeta - Suj.Pasivo,,,atctn_r_renta_p
RRp-tct-b,atctn_r_renta_p_tct_B,Transacciones con tarjeta - Suj.Pasivo - La Base,,,atctn_r_renta_p_tct
RRp-tct-v,atctn_r_renta_p_tct_V,Transacciones con tarjeta - Suj.Pasivo - El Valor,,,atctn_r_renta_p_tct
RRp-tct-bd,atctn_r_renta_p_tct_DB,Transacciones con tarjeta - Suj.Pasivo - La Base devolucionada,,,atctn_r_renta_p_tct
RRp-tct-vd,atctn_r_renta_p_tct_DV,Transacciones con tarjeta - Suj.Pasivo - El Valor devolucionado,,,atctn_r_renta_p_tct
RRp-cdc,atctn_r_renta_p_cdc,Contratos de construccion - Suj.Pasivo,,,atctn_r_renta_p
RRp-cdc-b,atctn_r_renta_p_cdc_B,Contratos de construccion - Suj.Pasivo - La Base,,,atctn_r_renta_p_cdc
RRp-cdc-v,atctn_r_renta_p_cdc_V,Contratos de construccion - Suj.Pasivo - El Valor,,,atctn_r_renta_p_cdc
RRp-cdc-bd,atctn_r_renta_p_cdc_DB,Contratos de construccion - Suj.Pasivo - La Base devolucionada,,,atctn_r_renta_p_cdc
RRp-cdc-vd,atctn_r_renta_p_cdc_DV,Contratos de construccion - Suj.Pasivo - El Valor devolucionado,,,atctn_r_renta_p_cdc
RRp-ena,atctn_r_renta_p_ena,Enajenacion antes autoridades - Suj.Pasivo,,,atctn_r_renta_p
RRp-ena-b,atctn_r_renta_p_ena_B,Enajenacion antes autoridades - Suj.Pasivo - La Base,,,atctn_r_renta_p_ena
RRp-ena-v,atctn_r_renta_p_ena_V,Enajenacion antes autoridades - Suj.Pasivo - El Valor,,,atctn_r_renta_p_ena
RRp-ena-bd,atctn_r_renta_p_ena_DB,Enajenacion antes autoridades - Suj.Pasivo - La Base devolucionada,,,atctn_r_renta_p_ena
RRp-ena-vd,atctn_r_renta_p_ena_DV,Enajenacion antes autoridades - Suj.Pasivo - El Valor devolucionado,,,atctn_r_renta_p_ena
RRp-ra,atctn_r_renta_p_lra,"Loteria Rifas, apuestas - Suj.Pasivo",,,atctn_r_renta_p
RRp-ra-b,atctn_r_renta_p_lra_B,"Loteria Rifas, apuestas - Suj.Pasivo - La Base",,,atctn_r_renta_p_lra
RRp-ra-v,atctn_r_renta_p_lra_V,"Loteria Rifas, apuestas - Suj.Pasivo - El Valor",,,atctn_r_renta_p_lra
RRp-ra-bd,atctn_r_renta_p_lra_DB,"Loteria Rifas, apuestas - Suj.Pasivo - La Base devolucionada",,,atctn_r_renta_p_lra
RRp-ra-vd,atctn_r_renta_p_lra_DV,"Loteria Rifas, apuestas - Suj.Pasivo - El Valor devolucionado",,,atctn_r_renta_p_lra
RRp-otr,atctn_r_renta_p_otr,Otros - Suj.Pasivo,,,atctn_r_renta_p
RRp-otr-b,atctn_r_renta_p_otr_B,Otros - Suj.Pasivo - La Base,,,atctn_r_renta_p_otr
RRp-otr-v,atctn_r_renta_p_otr_V,Otros - Suj.Pasivo - El Valor,,,atctn_r_renta_p_otr
RRp-otr-bd,atctn_r_renta_p_otr_DB,Otros - Suj.Pasivo - La Base devolucionada,,,atctn_r_renta_p_otr
RRp-otr-vd,atctn_r_renta_p_otr_DV,Otros - Suj.Pasivo - El Valor devolucionado,,,atctn_r_renta_p_otr
RRext,atctn_r_renta_ext,ReteRENAT por PAgos o Abonos en Cuenta al EXTERIOR  - Sujeto Activo (Retenedor),,,atctn_r_renta
RRext-enaj-otros,atctn_r_renta_ext_enotr,EXTERIOR - Enajenacion de Activos Fijos y OTRAS Retenciones,,,atctn_r_renta_ext
RRext-enaj-otros-b,atctn_r_renta_ext_enotr_B,EXTERIOR - Enajenacion de Activos Fijos y OTRAS Retenciones - La Base,,,atctn_r_renta_ext_enotr
RRext-enaj-otros-v,atctn_r_renta_ext_enotr_V,EXTERIOR - Enajenacion de Activos Fijos y OTRAS Retenciones - El Valor,,,atctn_r_renta_ext_enotr
RRext-enaj-otros-bd,atctn_r_renta_ext_enotr_DB,EXTERIOR - Enajenacion de Activos Fijos y OTRAS Retenciones - La Base devolucionada,,,atctn_r_renta_ext_enotr
RRext-enaj-otros-vd,atctn_r_renta_ext_enotr_DV,EXTERIOR - Enajenacion de Activos Fijos y OTRAS Retenciones - El Valor devolucionado,,,atctn_r_renta_ext_enotr
RRext-divi-part,atctn_r_renta_ext_divpar,EXTERIOR - Dividendos y Participaciones,,,atctn_r_renta_ext
RRext-divi-part-b,atctn_r_renta_ext_divpar_B,EXTERIOR - Dividendos y Participaciones - La Base,,,atctn_r_renta_ext_divpar
RRext-divi-part-v,atctn_r_renta_ext_divpar_V,EXTERIOR - Dividendos y Participaciones - El Valor,,,atctn_r_renta_ext_divpar
RRext-divi-part-bd,atctn_r_renta_ext_divpar_DB,EXTERIOR - Dividendos y Participaciones - La Base devolucionada,,,atctn_r_renta_ext_divpar
RRext-divi-part-vd,atctn_r_renta_ext_divpar_DV,EXTERIOR - Dividendos y Participaciones - El Valor devolucionado,,,atctn_r_renta_ext_divpar
RRext-ren-fin,atctn_r_renta_ext_renfin,EXTERIOR - Rendimientos Financieros,,,atctn_r_renta_ext
RRext-ren-fin-b,atctn_r_renta_ext_renfin_B,EXTERIOR - Rendimientos Financieros - La Base,,,atctn_r_renta_ext_renfin
RRext-ren-fin-v,atctn_r_renta_ext_renfin_V,EXTERIOR - Rendimientos Financieros - El Valor,,,atctn_r_renta_ext_renfin
RRext-ren-fin-bd,atctn_r_renta_ext_renfin_DB,EXTERIOR - Rendimientos Financieros - La Base devolucionada,,,atctn_r_renta_ext_renfin
RRext-ren-fin-vd,atctn_r_renta_ext_renfin_DV,EXTERIOR - Rendimientos Financieros - El Valor devolucionado,,,atctn_r_renta_ext_renfin
RRext-expl-intang,atctn_r_renta_ext_intang,EXTERIOR - Pagos por Explotacion de Intangibles,,,atctn_r_renta_ext
RRext-expl-intang-b,atctn_r_renta_ext_intang_B,EXTERIOR - Pagos por Explotacion de Intangibles - La Base,,,atctn_r_renta_ext_intang
RRext-expl-intang-v,atctn_r_renta_ext_intang_V,EXTERIOR - Pagos por Explotacion de Intangibles - El Valor,,,atctn_r_renta_ext_intang
RRext-expl-intang-bd,atctn_r_renta_ext_intang_DB,EXTERIOR - Pagos por Explotacion de Intangibles - La Base devolucionada,,,atctn_r_renta_ext_intang
RRext-expl-intang-vd,atctn_r_renta_ext_intang_DV,EXTERIOR - Pagos por Explotacion de Intangibles - El Valor devolucionado,,,atctn_r_renta_ext_intang
RRext-ser,atctn_r_renta_ext_ser,EXTERIOR - Servicios,,,atctn_r_renta_ext
RRext-ser-b,atctn_r_renta_ext_ser_B,EXTERIOR - Servicios - La Base,,,atctn_r_renta_ext_ser
RRext-ser-v,atctn_r_renta_ext_ser_V,EXTERIOR - Servicios - El Valor,,,atctn_r_renta_ext_ser
RRext-ser-bd,atctn_r_renta_ext_ser_DB,EXTERIOR - Servicios - La Base devolucionada,,,atctn_r_renta_ext_ser
RRext-ser-vd,atctn_r_renta_ext_ser_DV,EXTERIOR - Servicios - El Valor devolucionado,,,atctn_r_renta_ext_ser
RRext-ser-tec-consul,atctn_r_renta_ext_sertec,"EXTERIOR - Servicios technicos, asistencia technica y consultoria",,,atctn_r_renta_ext
RRext-ser-tec-consul-b,atctn_r_renta_ext_sertec_B,"EXTERIOR - Servicios technicos, asistencia technica y consultoria - La Base",,,atctn_r_renta_ext_sertec
RRext-ser-tec-consul-v,atctn_r_renta_ext_sertec_V,"EXTERIOR - Servicios technicos, asistencia technica y consultoria - El Valor",,,atctn_r_renta_ext_sertec
RRext-ser-tec-consul-bd,atctn_r_renta_ext_sertec_DB,"EXTERIOR - Servicios technicos, asistencia technica y consultoria - La Base devolucionada",,,atctn_r_renta_ext_sertec
RRext-ser-tec-consul-vd,atctn_r_renta_ext_sertec_DV,"EXTERIOR - Servicios technicos, asistencia technica y consultoria - El Valor devolucionado",,,atctn_r_renta_ext_sertec
RRext,atctn_r_renta_pf,ReteRENTA por Pagos o Abonos en Cuenta a un Paraiso Fiscal  - Sujeto Activo (Retenedor),,,atctn_r_renta
RRpf-enaj-otros,atctn_r_renta_pf_enotr,PARFISC - Enajenacion de Activos Fijos y OTRAS Retenciones,,,atctn_r_renta_pf
RRpf-enaj-otros-b,atctn_r_renta_pf_enotr_B,PARFISC - Enajenacion de Activos Fijos y OTRAS Retenciones - La Base,,,atctn_r_renta_pf_enotr
