"id","code","name","account_type","reconcile","tag_ids","name@fi"
"account_9120","9120","Profit share from consortium","income_other","False","l10n_fi.account_tag_other_investment_income_from_fixed_assets","Voitto-osuus yhtymistä"
"account_9130","9130","Profit from assignmnt of shares and interests","income_other","False","l10n_fi.account_tag_other_investment_income_from_fixed_assets","Luovutusvoitot osuuksista"
"account_9140","9140","Interest income, non-current asset investments, others","income_other","False","l10n_fi.account_tag_other_investment_income_from_fixed_assets","Muut tuotot pysyvien vastaavien sijoituksista"
"account_9150","9150","Other interest and financial income, group","income_other","False","l10n_fi.account_tag_interest_and_financial_income_from_group","Korko- ja rahoitustuotot konsernisaamisista"
"account_9160","9160","Interest income,receivables from participating interests","income_other","False","l10n_fi.account_tag_other_interest_and_financial_income","Korkotuotot omistusyhteysyrityssaamisista"
"account_9170","9170","Interest income, sales receivables","income_other","False","l10n_fi.account_tag_other_interest_and_financial_income","Korkotuotot myyntisaamisista"
"account_9180","9180","Interest income, receivables from hire purchases","income_other","False","l10n_fi.account_tag_other_interest_and_financial_income","Korkotuotot osamaksusaamisista"
"account_9190","9190","Interest income, loan receivables","income_other","False","l10n_fi.account_tag_other_interest_and_financial_income","Korkotuotot lainasaamisista"
"account_9200","9200","Interest income, staff receivables","income_other","False","l10n_fi.account_tag_other_interest_and_financial_income","Korkotuotot henkilökuntasaamisista"
"account_9210","9210","Interest income, loans to shareholders","income_other","False","l10n_fi.account_tag_other_interest_and_financial_income","Korkotuotot osakaslainasaamisista"
"account_9220","9220","Interest income, bank receivables","income_other","False","l10n_fi.account_tag_other_interest_and_financial_income","Korkotuotot pankkisaamisista"
"account_9230","9230","Interest income, deposits","income_other","False","l10n_fi.account_tag_other_interest_and_financial_income","Korkotuotot talletuksista"
"account_9240","9240","Refundable Community interest/refund interest","income_other","False","l10n_fi.account_tag_other_interest_and_financial_income","Palautettava yhteisökorko/palautuskorko"
"account_9250","9250","Other interest income","income_other","False","l10n_fi.account_tag_other_interest_and_financial_income","Muut korkotuotot"
"account_9260","9260","Exchange rate profit","income_other","False","l10n_fi.account_tag_other_interest_and_financial_income","Valuuttakurssivoitot"
"account_9270","9270","Dividend income from financial securitie","income_other","False","l10n_fi.account_tag_other_interest_and_financial_income","Osinkotuotot rahoitusarvopapereista"
"account_9277","9277","Dividend income from financial securitie (taxfree)","income_other","False","l10n_fi.account_tag_other_interest_and_financial_income","Osinkotuotot rahoitusarvopapereista (verovapaat)"
"account_9280","9280","Other income from investments","income_other","False","l10n_fi.account_tag_other_interest_and_financial_income","Muut tuotot rahoitusarvopapereista"
"account_9290","9290","Other financial income","income_other","False","l10n_fi.account_tag_other_interest_and_financial_income","Muut rahoitustuotot"
"account_9300","9300","Impairment of fixed assets investments","expense","False","l10n_fi.account_tag_impairment_losses_on_investments_in_fixed_assets","Konserniosuuksien arvonalentumiset"
"account_9310","9310","Reduction in value, group receivables","expense","False","l10n_fi.account_tag_impairment_losses_on_investments_in_fixed_assets","Konsernisaamisten  arvonalentumiset"
"account_9320","9320","Reduction in value, shares in participating interests","expense","False","l10n_fi.account_tag_impairment_losses_on_investments_in_fixed_assets","Omistusyhteysyritysosuuksien arvonalentumiset"
"account_9330","9330","Reduction in value, receivables from participating interests","expense","False","l10n_fi.account_tag_impairment_losses_on_investments_in_fixed_assets","Omistusyhteysyrityssaamisten arvonalentumiset"
"account_9340","9340","Reduction in value, shares and interests","expense","False","l10n_fi.account_tag_impairment_losses_on_investments_in_fixed_assets","Osakkeiden ja osuuksien arvonalentumiset"
"account_9350","9350","Reduction in value, receivables","expense","False","l10n_fi.account_tag_impairment_losses_on_investments_in_fixed_assets","Saamisten arvonalentumiset"
"account_9360","9360","Refunds of reduction in value","expense","False","l10n_fi.account_tag_impairment_losses_on_investments_in_fixed_assets","Arvonalentumisten palautukset"
"account_9370","9370","Impairment of financial securities of current equivalents","expense","False","l10n_fi.account_tag_impairment_losses_financial_assets_current_assets","Konserniosuuksien arvonalentumiset"
"account_9380","9380","Reduction in value, shares in participating interests","expense","False","l10n_fi.account_tag_impairment_losses_financial_assets_current_assets","Omistusyhteysyritysosuuksien arvonalentumiset"
"account_9390","9390","Reduction in value, shares and interests","expense","False","l10n_fi.account_tag_impairment_losses_financial_assets_current_assets","Osakkeiden ja osuuksien arvonalentumiset"
"account_9400","9400","Reduction in value, other securities","expense","False","l10n_fi.account_tag_impairment_losses_financial_assets_current_assets","Muiden rahoitusarvopapereiden arvonalentumiset"
"account_9410","9410","Refunds of reduction in value","expense","False","l10n_fi.account_tag_impairment_losses_financial_assets_current_assets","Arvonalentumisten palautukset"
"account_9420","9420","Interest expenses, loans to group companies","expense","False","l10n_fi.account_tag_financial_expenses_group","Korkokulut veloista konserniyrityksille"
"account_9430","9430","Other financial expenses, group companies","expense","False","l10n_fi.account_tag_financial_expenses_group","Muut rahoituskulut konserniyrityksille"
"account_9440","9440","Interest expenses, bonds","expense","False","l10n_fi.account_tag_other_financial_expenses","Korkokulut joukkovelkakirjalainoista"
"account_9450","9450","Interest expenses, convertible bonds","expense","False","l10n_fi.account_tag_other_financial_expenses","Korkokulut vaihtovelkakirjalainoista"
"account_9460","9460","Interest expenses, credit instances loans","expense","False","l10n_fi.account_tag_other_financial_expenses","Korkokulut rahoituslaitoslainoista"
"account_9470","9470","Interest expenses, credit company loans","expense","False","l10n_fi.account_tag_other_financial_expenses","Korkokulut rahoitusyhtiölainoista"
"account_9480","9480","Interest expenses, pension loans","expense","False","l10n_fi.account_tag_other_financial_expenses","Korkokulut eläkelainoista"
"account_9490","9490","Interest expenses, trade creditors","expense","False","l10n_fi.account_tag_other_financial_expenses","Korkokulut ostoveloista"
"account_9500","9500","Interest expenses, bills of exchange payable","expense","False","l10n_fi.account_tag_other_financial_expenses","Korkokulut rahoitusvekseleistä"
"account_9510","9510","Interest expenses, loans from participating interests companies","expense","False","l10n_fi.account_tag_other_financial_expenses","Korkokulut omistusyhteysyrityslainoista"
"account_9520","9520","Interest expenses, loans from shareholders","expense","False","l10n_fi.account_tag_other_financial_expenses","Korkokulut osakaslainoista"
"account_9530","9530","Community interest/interest on remaining taxes public","expense","False","l10n_fi.account_tag_other_financial_expenses","Maksettava yhteisökorko / jäännösveron korko"
"account_9540","9540","Penal interest on taxes","expense","False","l10n_fi.account_tag_other_financial_expenses","Verojen viivästysseuraamukset"
"account_9550","9550","Other interest expenses","expense","False","l10n_fi.account_tag_other_financial_expenses","Muut korkokulut"
"account_9560","9560","Administration costs of loans","expense","False","l10n_fi.account_tag_other_financial_expenses","Lainojen hoitokulut"
"account_9570","9570","Commission on credit line","expense","False","l10n_fi.account_tag_other_financial_expenses","Limiittipalkkiot"
"account_9580","9580","Commission on guarantee","expense","False","l10n_fi.account_tag_other_financial_expenses","Takausprovisiot"
"account_9590","9590","Credit insurances","expense","False","l10n_fi.account_tag_other_financial_expenses","Luottovakuutukset"
"account_9600","9600","Mortgage expenses","expense","False","l10n_fi.account_tag_other_financial_expenses","Kiinnityskulut"
"account_9610","9610","Collection expenses","expense","False","l10n_fi.account_tag_other_financial_expenses","Perimiskulut"
"account_9620","9620","Exchange rate loss","expense","False","l10n_fi.account_tag_other_financial_expenses","Kurssitappiot"
"account_9640","9640","Factoring expenses","expense","False","l10n_fi.account_tag_other_financial_expenses","Factoring-kulut"
"account_9650","9650","Forward exchange transaction expenses","expense","False","l10n_fi.account_tag_other_financial_expenses","Terminointikulut"
"account_9660","9660","Credit loss of receivables","expense","False","l10n_fi.account_tag_other_financial_expenses","Saamisten luottotappiot"
"account_9670","9670","Other expenses of securities","expense","False","l10n_fi.account_tag_other_financial_expenses","Muut kulut rahoitusarvopapereista"
"account_9690","9690","Other financial expenses","expense","False","l10n_fi.account_tag_other_financial_expenses","Muut rahoituskulut"
"account_9800","9800","Increase (-) or decrease (+) of depreciation difference","expense","False","l10n_fi.account_tag_change_in_depreciation_difference","Aineettomien hyödykkeiden poistoeron muutos"
"account_9810","9810","Change in depreciation reserve, buildings","expense","False","l10n_fi.account_tag_change_in_depreciation_difference","Rakennusten poistoeron muutos"
"account_9820","9820","Change in depreciation reserve, machinery and equipment","expense","False","l10n_fi.account_tag_change_in_depreciation_difference","Koneiden ja kaluston poistoeron muutos"
"account_9830","9830","Change in depreciation reserve, other tangible assets","expense","False","l10n_fi.account_tag_change_in_depreciation_difference","Muiden aineellisten hyödykkeiden poistoeron muutos"
"account_9840","9840","Increase (-) or decrease (+) of tax-based provisions","expense","False","l10n_fi.account_tag_change_in_provisions","Käyttöomaisuuden jälleenhankintavarauksen muutos"
"account_9850","9850","Group grants, received","expense","False","l10n_fi.account_tag_group_contribution","Toimitilan jälleenhankintavarauksen muutos"
"account_9860","9860","Group grants, paid","expense","False","l10n_fi.account_tag_group_contribution","Takuuvarauksen muutos"
"account_9870","9870","Change in operational reserve","expense","False","l10n_fi.account_tag_group_contribution","Toimintavarauksen muutos"
"account_9880","9880","Change in change reserves, acquisation costs","expense","False","l10n_fi.account_tag_group_contribution","Hankintamenon muutosvarauksen muutos"
"account_9890","9890","Change in other reserves for taxation","expense","False","l10n_fi.account_tag_group_contribution","Muiden verotusperusteisten varausten muutos"
"account_9900","9900","Taxes for the financial year and previous financial years","expense","False","l10n_fi.account_tag_taxes_for_the_period","Ennakkoverot"
"account_9910","9910","Payroll tax of work compensations","expense","False","l10n_fi.account_tag_taxes_for_the_period","Ennakonpidätys työkorvauksista"
"account_9930","9930","Tax at source","expense","False","l10n_fi.account_tag_taxes_for_the_period","Lähdeverot"
"account_9940","9940","Tax accrual on accounting period","expense","False","l10n_fi.account_tag_taxes_for_the_period","Tilikauden verojaksotus"
"account_9950","9950","Tax refunds/remaining taxes","expense","False","l10n_fi.account_tag_taxes_for_the_period","Veronpalautukset / jäännösverot"
"account_9960","9960","Residual tax","expense","False","l10n_fi.account_tag_taxes_for_the_period","Muut tuloverot"
"account_9970","9970","Deferred taxes","expense","False","l10n_fi.account_tag_taxes_for_the_period","Laskennalliset verot"
"account_9980","9980","Other direct taxes","expense","False","l10n_fi.account_tag_taxes_for_the_period","Muut välittömät verot"
"account_9990","9990","Minority interests","expense","False","","Vähemmistöosuudet"
