"id","code","name","small_name","type_in_out","type_move","stock_move","finance_move","account_move","assent_move","ind_nfe","ind_cte","ind_comunica","ind_transp","ind_devol","ind_retor","ind_anula","ind_remes","ind_comb"
"cfop_6258","6258","Venda de energia elétrica a não contribuinte","Venda de energia elétrica a não contribuinte","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6301","6301","Prestação de serviço de comunicação para execução de serviço da mesma natureza","Prestação de serviço de comunicação para execução de serviço da mesma natureza","out","sale_commerce","0","1","1","0","0","0","1","0","0","0","0","0","0"
"cfop_6302","6302","Prestação de serviço de comunicação a estabelecimento industrial","Prestação de serviço de comunicação a estabelecimento industrial","out","sale_industry","0","1","1","0","0","0","1","0","0","0","0","0","0"
"cfop_6303","6303","Prestação de serviço de comunicação a estabelecimento comercial","Prestação de serviço de comunicação a estabelecimento comercial","out","sale_commerce","0","1","1","0","0","0","1","0","0","0","0","0","0"
"cfop_6304","6304","Prestação de serviço de comunicação a estabelecimento de prestador de serviço de transporte","Prestação de serviço de comunicação a estabelecimento de prestador de serviço de transporte","out","sale_commerce","0","1","1","0","0","0","1","0","0","0","0","0","0"
"cfop_6305","6305","Prestação de serviço de comunicação a estabelecimento de geradora ou de distribuidora de energia elétrica","Prestação de serviço de comunicação a estabelecimento de geradora ou de distribuidora de energia elétrica","out","sale_commerce","0","1","1","0","0","0","1","0","0","0","0","0","0"
"cfop_6306","6306","Prestação de serviço de comunicação a estabelecimento de produtor rural","Prestação de serviço de comunicação a estabelecimento de produtor rural","out","sale_industry","0","1","1","0","0","0","1","0","0","0","0","0","0"
"cfop_6307","6307","Prestação de serviço de comunicação a não contribuinte","Prestação de serviço de comunicação a não contribuinte","out","sale_commerce","0","1","1","0","0","0","1","0","0","0","0","0","0"
"cfop_6351","6351","Prestação de serviço de transporte para execução de serviço da mesma natureza","Prestação de serviço de transporte para execução de serviço da mesma natureza","out","sale_commerce","0","1","1","0","0","1","0","1","0","0","0","0","0"
"cfop_6352","6352","Prestação de serviço de transporte a estabelecimento industrial","Prestação de serviço de transporte a estabelecimento industrial","out","sale_industry","0","1","1","0","0","1","0","1","0","0","0","0","0"
"cfop_6353","6353","Prestação de serviço de transporte a estabelecimento comercial","Prestação de serviço de transporte a estabelecimento comercial","out","sale_commerce","0","1","1","0","0","1","0","1","0","0","0","0","0"
"cfop_6354","6354","Prestação de serviço de transporte a estabelecimento de prestador de serviço de comunicação","Prestação de serviço de transporte a estabelecimento de prestador de serviço de comunicação","out","sale_commerce","0","1","1","0","0","1","0","1","0","0","0","0","0"
"cfop_6355","6355","Prestação de serviço de transporte a estabelecimento de geradora ou de distribuidora de energia elétrica","Prestação de serviço de transporte a estabelecimento de geradora ou de distribuidora de energia elétrica","out","sale_commerce","0","1","1","0","0","1","0","1","0","0","0","0","0"
"cfop_6356","6356","Prestação de serviço de transporte a estabelecimento de produtor rural","Prestação de serviço de transporte a estabelecimento de produtor rural","out","sale_industry","0","1","1","0","0","1","0","1","0","0","0","0","0"
"cfop_6357","6357","Prestação de serviço de transporte a não contribuinte","Prestação de serviço de transporte a não contribuinte","out","sale_commerce","0","1","1","0","0","1","0","1","0","0","0","0","0"
"cfop_6359","6359","Prestação de serviço de transporte a contribuinte ou a não contribuinte quando a mercadoria transportada está dispensada de emissão de nota fiscal. (ajuste sinief 03/04)","Prestação de serviço de transporte a contribuinte ou a não contribuinte quando a mercadoria transportada está dispensada de emissão de nota fiscal. (ajuste sinief 03/04)","out","sale_commerce","0","1","1","0","0","1","0","1","0","0","0","0","0"
"cfop_6360","6360","Prestação de serviço de transporte a contribuinte substituto em relação ao serviço de transporte","Prestação de serviço de transporte a contribuinte substituto em relação ao serviço de transporte","out","sale_commerce","0","1","1","0","0","1","0","1","0","0","0","0","0"
"cfop_6401","6401","Venda de produção do estabelecimento em operação com produto sujeito ao regime de substituição tributária, na condição de contribuinte substituto","Venda de produção do estabelecimento em operação com produto sujeito ao regime de substituição tributária, na condição de contribuinte substituto","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6402","6402","Venda de produção do estabelecimento de produto sujeito ao regime de substituição tributária, em operação entre contribuintes substitutos do mesmo produto","Venda de produção do estabelecimento de produto sujeito ao regime de substituição tributária, em operação entre contribuintes substitutos do mesmo produto","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6403","6403","Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituto","Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituto","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6404","6404","Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente","Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6408","6408","Transferência de produção do estabelecimento em operação com produto sujeito ao regime de substituição tributária","Transferência de produção do estabelecimento em operação com produto sujeito ao regime de substituição tributária","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6409","6409","Transferência de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária","Transferência de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6410","6410","Devolução de compra para industrialização em operação com mercadoria sujeita ao regime de substituição tributária","Devolução de compra para industrialização em operação com mercadoria sujeita ao regime de substituição tributária","out","sale_industry","1","1","1","0","1","0","0","0","1","0","0","0","0"
"cfop_6411","6411","Devolução de compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária","Devolução de compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária","out","sale_commerce","1","1","1","0","1","0","0","0","1","0","0","0","0"
"cfop_6412","6412","Devolução de bem do ativo imobilizado, em operação com mercadoria sujeita ao regime de substituição tributária","Devolução de bem do ativo imobilizado, em operação com mercadoria sujeita ao regime de substituição tributária","out","return_out","1","0","1","1","1","0","0","0","1","0","0","0","0"
"cfop_6413","6413","Devolução de mercadoria destinada ao uso ou consumo, em operação com mercadoria sujeita ao regime de substituição tributária","Devolução de mercadoria destinada ao uso ou consumo, em operação com mercadoria sujeita ao regime de substituição tributária","out","return_out","1","0","1","0","1","0","0","0","1","0","0","0","0"
"cfop_6414","6414","Remessa de produção do estabelecimento para venda fora do estabelecimento em operação com produto sujeito ao regime de substituição tributária","Remessa de produção do estabelecimento para venda fora do estabelecimento em operação com produto sujeito ao regime de substituição tributária","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6415","6415","Remessa de mercadoria adquirida ou recebida de terceiros para venda fora do estabelecimento, em operação com mercadoria sujeita ao regime de substituição tributária","Remessa de mercadoria adquirida ou recebida de terceiros para venda fora do estabelecimento, em operação com mercadoria sujeita ao regime de substituição tributária","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6451","6451","Remessa de animal - Sistema de Integração e Parceria Rural","Remessa de animal - Sistema de Integração e Parceria Rural","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6452","6452","Remessa de insumo - Sistema de Integração e Parceria Rural","Remessa de insumo - Sistema de Integração e Parceria Rural","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6453","6453","Retorno de animal ou da produção - Sistema de Integração e Parceria Rural","Retorno de animal ou da produção - Sistema de Integração e Parceria Rural","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_6454","6454","Retorno simbólico de animal ou da produção - Sistema de Integração e Parceria Rural","Retorno simbólico de animal ou da produção - Sistema de Integração e Parceria Rural","out","return_out","0","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_6455","6455","Retorno de insumos não utilizados na produção - Sistema de Integração e Parceria Rural","Retorno de insumos não utilizados na produção - Sistema de Integração e Parceria Rural","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_6456","6456","Saída referente a remuneração do produtor - Sistema de Integração e Parceria Rural","Saída referente a remuneração do produtor - Sistema de Integração e Parceria Rural","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6501","6501","Remessa de produção do estabelecimento, com fim específico de exportação","Remessa de produção do estabelecimento, com fim específico de exportação","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6502","6502","Remessa de mercadoria adquirida ou recebida de terceiros, com fim específico de exportação","Remessa de mercadoria adquirida ou recebida de terceiros, com fim específico de exportação","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6503","6503","Devolução de mercadoria recebida com fim específico de exportação","Devolução de mercadoria recebida com fim específico de exportação","out","return_out","1","0","1","0","1","0","0","0","1","0","0","0","0"
"cfop_6504","6504","Remessa de mercadorias para formação de lote de exportação, de produtos industrializados ou produzidos pelo próprio estabelecimento.","Remessa de mercadorias para formação de lote de exportação, de produtos industrializados ou produzidos pelo próprio estabelecimento.","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6505","6505","Remessa de mercadorias, adquiridas ou recebidas de terceiros, para formação de lote de exportação","Remessa de mercadorias, adquiridas ou recebidas de terceiros, para formação de lote de exportação","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6551","6551","Venda de bem do ativo imobilizado","Venda de bem do ativo imobilizado","out","sale_asset","1","1","1","1","1","0","0","0","0","0","0","0","0"
"cfop_6552","6552","Transferência de bem do ativo imobilizado","Transferência de bem do ativo imobilizado","out","return_out","1","0","1","1","1","0","0","0","0","0","0","0","0"
"cfop_6553","6553","Devolução de compra de bem para o ativo imobilizado","Devolução de compra de bem para o ativo imobilizado","out","purchase_refund","1","1","1","1","1","0","0","0","1","0","0","0","0"
"cfop_6554","6554","Remessa de bem do ativo imobilizado para uso fora do estabelecimento","Remessa de bem do ativo imobilizado para uso fora do estabelecimento","out","return_out","1","0","1","1","1","0","0","0","0","0","0","1","0"
"cfop_6555","6555","Devolução de bem do ativo imobilizado de terceiro, recebido para uso no estabelecimento","Devolução de bem do ativo imobilizado de terceiro, recebido para uso no estabelecimento","out","return_out","1","0","1","1","1","0","0","0","1","0","0","0","0"
"cfop_6556","6556","Devolução de compra de material de uso ou consumo","Devolução de compra de material de uso ou consumo","out","purchase_refund","1","1","1","0","1","0","0","0","1","0","0","0","0"
"cfop_6557","6557","Transferência de material de uso ou consumo","Transferência de material de uso ou consumo","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6603","6603","Ressarcimento de ICMS retido por substituição tributária","Ressarcimento de ICMS retido por substituição tributária","out","other","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6651","6651","Venda de combustível ou lubrificante de produção do estabelecimento destinado à industrialização subseqüente","Venda de combustível ou lubrificante de produção do estabelecimento destinado à industrialização subseqüente","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","2"
"cfop_6652","6652","Venda de combustível ou lubrificante de produção do estabelecimento destinado à comercialização","Venda de combustível ou lubrificante de produção do estabelecimento destinado à comercialização","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","2"
"cfop_6653","6653","Venda de combustível ou lubrificante de produção do estabelecimento destinado a consumidor ou usuário final","Venda de combustível ou lubrificante de produção do estabelecimento destinado a consumidor ou usuário final","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","2"
"cfop_6654","6654","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à industrialização subseqüente","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à industrialização subseqüente","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","2"
"cfop_6655","6655","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à comercialização","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à comercialização","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","2"
"cfop_6656","6656","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado a consumidor ou usuário final","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado a consumidor ou usuário final","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","2"
"cfop_6657","6657","Remessa de combustível ou lubrificante adquirido ou recebido de terceiros para venda fora do estabelecimento","Remessa de combustível ou lubrificante adquirido ou recebido de terceiros para venda fora do estabelecimento","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","2"
"cfop_6658","6658","Transferência de combustível ou lubrificante de produção do estabelecimento","Transferência de combustível ou lubrificante de produção do estabelecimento","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","2"
"cfop_6659","6659","Transferência de combustível ou lubrificante adquirido ou recebido de terceiro","Transferência de combustível ou lubrificante adquirido ou recebido de terceiro","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","2"
"cfop_6660","6660","Devolução de compra de combustível ou lubrificante adquirido para industrialização subseqüente","Devolução de compra de combustível ou lubrificante adquirido para industrialização subseqüente","out","purchase_refund","1","1","1","0","1","0","0","0","1","0","0","0","2"
"cfop_6661","6661","Devolução de compra de combustível ou lubrificante adquirido para comercialização","Devolução de compra de combustível ou lubrificante adquirido para comercialização","out","purchase_refund","1","1","1","0","1","0","0","0","1","0","0","0","2"
"cfop_6662","6662","Devolução de compra de combustível ou lubrificante adquirido por consumidor ou usuário final","Devolução de compra de combustível ou lubrificante adquirido por consumidor ou usuário final","out","purchase_refund","1","1","1","0","1","0","0","0","1","0","0","0","2"
"cfop_6663","6663","Remessa para armazenagem de combustível ou lubrificante","Remessa para armazenagem de combustível ou lubrificante","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","1"
"cfop_6664","6664","Retorno de combustível ou lubrificante recebido para armazenagem","Retorno de combustível ou lubrificante recebido para armazenagem","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","1"
"cfop_6665","6665","Retorno simbólico de combustível ou lubrificante recebido para armazenagem","Retorno simbólico de combustível ou lubrificante recebido para armazenagem","out","return_out","0","0","1","0","1","0","0","0","0","1","0","0","1"
"cfop_6666","6666","Remessa por conta e ordem de terceiros de combustível ou lubrificante recebido para armazenagem","Remessa por conta e ordem de terceiros de combustível ou lubrificante recebido para armazenagem","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","2"
"cfop_6667","6667","Venda de combustível ou lubrificante a consumidor ou usuário final estabelecido em outra unidade da Federação diferente a da que ocorrer o consumo","Venda de combustível ou lubrificante a consumidor ou usuário final estabelecido em outra unidade da Federação diferente a da que ocorrer o consumo","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","2"
"cfop_6901","6901","Remessa para industrialização por encomenda","Remessa para industrialização por encomenda","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6902","6902","Retorno de mercadoria utilizada na industrialização por encomenda","Retorno de mercadoria utilizada na industrialização por encomenda","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_6903","6903","Retorno de mercadoria recebida para industrialização e não aplicada no referido processo","Retorno de mercadoria recebida para industrialização e não aplicada no referido processo","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_6904","6904","Remessa para venda fora do estabelecimento","Remessa para venda fora do estabelecimento","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6905","6905","Remessa para depósito fechado ou armazém geral","Remessa para depósito fechado ou armazém geral","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6906","6906","Retorno de mercadoria depositada em depósito fechado ou armazém geral","Retorno de mercadoria depositada em depósito fechado ou armazém geral","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_6907","6907","Retorno simbólico de mercadoria depositada em depósito fechado ou armazém geral","Retorno simbólico de mercadoria depositada em depósito fechado ou armazém geral","out","return_out","0","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_6908","6908","Remessa de bem por conta de contrato de comodato ou locação","Remessa de bem por conta de contrato de comodato ou locação","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6909","6909","Retorno de bem recebido por conta de contrato de comodato ou locação","Retorno de bem recebido por conta de contrato de comodato ou locação","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_6910","6910","Remessa em bonificação, doação ou brinde","Remessa em bonificação, doação ou brinde","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6911","6911","Remessa de amostra grátis","Remessa de amostra grátis","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6912","6912","Remessa de mercadoria ou bem para demonstração","Remessa de mercadoria ou bem para demonstração","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6913","6913","Retorno de mercadoria ou bem recebido para demonstração","Retorno de mercadoria ou bem recebido para demonstração","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_6914","6914","Remessa de mercadoria ou bem para exposição ou feira","Remessa de mercadoria ou bem para exposição ou feira","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6915","6915","Remessa de mercadoria ou bem para conserto ou reparo","Remessa de mercadoria ou bem para conserto ou reparo","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6916","6916","Retorno de mercadoria ou bem recebido para conserto ou reparo","Retorno de mercadoria ou bem recebido para conserto ou reparo","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_6917","6917","Remessa de mercadoria em consignação mercantil ou industrial","Remessa de mercadoria em consignação mercantil ou industrial","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6918","6918","Devolução de mercadoria recebida em consignação mercantil ou industrial","Devolução de mercadoria recebida em consignação mercantil ou industrial","out","return_out","1","0","1","0","1","0","0","0","1","0","0","0","0"
"cfop_6919","6919","Devolução simbólica de mercadoria vendida ou utilizada em processo industrial, recebida anteriormente em consignação mercantil ou industrial","Devolução simbólica de mercadoria vendida ou utilizada em processo industrial, recebida anteriormente em consignação mercantil ou industrial","out","return_out","1","0","1","0","1","0","0","0","1","0","0","0","0"
"cfop_6920","6920","Remessa de vasilhame ou sacaria","Remessa de vasilhame ou sacaria","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6921","6921","Devolução de vasilhame ou sacaria","Devolução de vasilhame ou sacaria","out","return_out","1","0","1","0","1","0","0","0","1","0","0","0","0"
"cfop_6922","6922","Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura","Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura","out","other","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6923","6923","Remessa de mercadoria por conta e ordem de terceiros, em venda à ordem ou em operações com armazém geral ou depósito fechado","Remessa de mercadoria por conta e ordem de terceiros, em venda à ordem ou em operações com armazém geral ou depósito fechado","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6924","6924","Remessa para industrialização por conta e ordem do adquirente da mercadoria, quando esta não transitar pelo estabelecimento do adquirente","Remessa para industrialização por conta e ordem do adquirente da mercadoria, quando esta não transitar pelo estabelecimento do adquirente","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6925","6925","Retorno de mercadoria recebida para industrialização por conta e ordem do adquirente da mercadoria, quando aquela não transitar pelo estabelecimento do adquirente","Retorno de mercadoria recebida para industrialização por conta e ordem do adquirente da mercadoria, quando aquela não transitar pelo estabelecimento do adquirente","out","return_out","1","0","1","0","1","0","0","0","0","1","0","0","0"
"cfop_6929","6929","Lançamento efetuado em decorrência de emissão de documento fiscal relativo a operação ou prestação também registrada em equipamento Emissor de Cupom Fiscal - ECF","Lançamento efetuado em decorrência de emissão de documento fiscal relativo a operação ou prestação também registrada em equipamento Emissor de Cupom Fiscal - ECF","out","other","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6931","6931","Lançamento efetuado em decorrência da responsabilidade de retenção do imposto por substituição tributária, atribuída ao remetente ou alienante da mercadoria, pelo serviço de transporte realizado por transportador autônomo ou por transportador não inscrito na unidade da Federação onde iniciado o serviço","Lançamento efetuado em decorrência da responsabilidade de retenção do imposto por substituição tributária, atribuída ao remetente ou alienante da mercadoria, pelo serviço de transporte realizado por transportador autônomo ou por transportador não inscrito na unidade da Federação onde iniciado o serviço","out","other","1","0","1","0","1","0","0","1","0","0","0","0","0"
"cfop_6932","6932","Prestação de serviço de transporte iniciada em unidade da Federação diversa daquela onde inscrito o prestador","Prestação de serviço de transporte iniciada em unidade da Federação diversa daquela onde inscrito o prestador","out","sale_service","1","1","1","0","1","0","0","1","0","0","0","0","0"
"cfop_6933","6933","Prestação de serviço tributado pelo ISSQN (ajuste sinief 03/04)","Prestação de serviço tributado pelo ISSQN (ajuste sinief 03/04)","out","sale_service","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_6934","6934","Remessa simbólica de mercadoria depositada em armazém geral ou depósito fechado","Remessa simbólica de mercadoria depositada em armazém geral ou depósito fechado","out","return_out","1","0","1","0","1","0","0","0","0","0","0","1","0"
"cfop_6949","6949","Outra saída de mercadoria ou prestação de serviço não especificado","Outra saída de mercadoria ou prestação de serviço não especificado","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_7101","7101","Venda de produção do estabelecimento","Venda de produção do estabelecimento","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_7102","7102","Venda de mercadoria adquirida ou recebida de terceiros","Venda de mercadoria adquirida ou recebida de terceiros","out","other","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_7105","7105","Venda de produção do estabelecimento, que não deva por ele transitar","Venda de produção do estabelecimento, que não deva por ele transitar","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_7106","7106","Venda de mercadoria adquirida ou recebida de terceiros, que não deva por ele transitar","Venda de mercadoria adquirida ou recebida de terceiros, que não deva por ele transitar","out","other","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_7127","7127","Venda de produção do estabelecimento sob o regime de drawback","Venda de produção do estabelecimento sob o regime de drawback","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_7129","7129","Venda de produção do estabelecimento ao mercado externo de mercadoria industrializada sob o amparo do Regime Aduaneiro Especial de Entreposto Industrial sob Controle Informatizado do Sistema Público de Escrituração Digital (Recof-Sped)","Venda de produção do estabelecimento ao mercado externo de mercadoria industrializada sob o amparo do Regime Aduaneiro Especial de Entreposto Industrial sob Controle Informatizado do Sistema Público de Escrituração Digital (Recof-Sped)","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_7201","7201","Devolução de compra para industrialização","Devolução de compra para industrialização","out","purchase_refund","1","1","1","0","1","0","0","0","1","0","0","0","0"
"cfop_7202","7202","Devolução de compra para comercialização","Devolução de compra para comercialização","out","purchase_refund","1","1","1","0","1","0","0","0","1","0","0","0","0"
"cfop_7205","7205","Anulação de valor relativo à aquisição de serviço de comunicação","Anulação de valor relativo à aquisição de serviço de comunicação","out","purchase_refund","0","1","1","0","1","0","0","0","0","0","1","0","0"
"cfop_7206","7206","Anulação de valor relativo a aquisição de serviço de transporte","Anulação de valor relativo a aquisição de serviço de transporte","out","purchase_refund","0","1","1","0","1","0","0","0","0","0","1","0","0"
"cfop_7207","7207","Anulação de valor relativo à compra de energia elétrica","Anulação de valor relativo à compra de energia elétrica","out","purchase_refund","0","1","1","0","1","0","0","0","0","0","1","0","0"
"cfop_7210","7210","Devolução de compra para utilização na prestação de serviço","Devolução de compra para utilização na prestação de serviço","out","purchase_refund","1","1","1","0","1","0","0","0","1","0","0","0","0"
"cfop_7211","7211","Devolução de compras para industrialização sob o regime de drawback","Devolução de compras para industrialização sob o regime de drawback","out","purchase_refund","1","1","1","0","1","0","0","0","1","0","0","0","0"
"cfop_7212","7212","Devolução de compras para industrialização sob o regime de Regime Aduaneiro Especial de Entreposto Industrial sob Controle Informatizado do Sistema Público de Escrituração Digital (Recof-Sped)","Devolução de compras para industrialização sob o regime de Regime Aduaneiro Especial de Entreposto Industrial sob Controle Informatizado do Sistema Público de Escrituração Digital (Recof-Sped)","out","purchase_refund","1","1","1","0","1","0","0","0","1","0","0","0","0"
"cfop_7251","7251","Venda de energia elétrica para o exterior","Venda de energia elétrica para o exterior","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","0"
"cfop_7301","7301","Prestação de serviço de comunicação para execução de serviço da mesma natureza","Prestação de serviço de comunicação para execução de serviço da mesma natureza","out","sale_service","0","1","1","0","0","0","1","0","0","0","0","0","0"
"cfop_7358","7358","Prestação de serviço de transporte","Prestação de serviço de transporte","out","sale_service","0","1","1","0","0","1","0","1","0","0","0","0","0"
"cfop_7501","7501","Exportação de mercadorias recebidas com fim específico de exportação","Exportação de mercadorias recebidas com fim específico de exportação","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_7504","7504","Exportação de mercadoria que foi objeto de formação de lote de exportação","Exportação de mercadoria que foi objeto de formação de lote de exportação","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_7551","7551","Venda de bem do ativo imobilizado","Venda de bem do ativo imobilizado","out","sale_asset","1","1","1","1","1","0","0","0","0","0","0","0","0"
"cfop_7552","7552","Saída de produtos destinados ao uso ou consumo de bordo, em embarcações ou aeronaves exclusivamente em tráfego internacional com destino ao exterior","Saída de produtos destinados ao uso ou consumo de bordo, em embarcações ou aeronaves exclusivamente em tráfego internacional com destino ao exterior","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_7553","7553","Devolução de compra de bem para o ativo imobilizado","Devolução de compra de bem para o ativo imobilizado","out","purchase_refund","1","1","1","1","1","0","0","0","1","0","0","0","0"
"cfop_7556","7556","Devolução de compra de material de uso ou consumo","Devolução de compra de material de uso ou consumo","out","purchase_refund","1","1","1","0","1","0","0","0","1","0","0","0","0"
"cfop_7651","7651","Venda de combustível ou lubrificante de produção do estabelecimento destinado à industrialização subseqüente","Venda de combustível ou lubrificante de produção do estabelecimento destinado à industrialização subseqüente","out","sale_industry","1","1","1","0","1","0","0","0","0","0","0","0","2"
"cfop_7654","7654","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à industrialização subseqüente","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à industrialização subseqüente","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","2"
"cfop_7667","7667","Venda de combustível ou lubrificante a consumidor ou usuário final","Venda de combustível ou lubrificante a consumidor ou usuário final","out","sale_commerce","1","1","1","0","1","0","0","0","0","0","0","0","2"
"cfop_7930","7930","Lançamento efetuado a título de devolução de bem cuja entrada tenha ocorrido sob amparo de regime especial aduaneiro de admissão temporária","Lançamento efetuado a título de devolução de bem cuja entrada tenha ocorrido sob amparo de regime especial aduaneiro de admissão temporária","out","sale_commerce","1","0","1","0","1","0","0","0","0","0","0","0","0"
"cfop_7949","7949","Outra saída de mercadoria ou prestação de serviço não especificado","Outra saída de mercadoria ou prestação de serviço não especificado","out","return_out","1","0","1","0","1","0","0","0","0","0","0","0","0"
