id,code,name,state_id:id
l10n_tr_nilvera_einvoice_extended_tax_office_955,66111,Kadışehri Malmüdürlüğü,base.state_tr_66
l10n_tr_nilvera_einvoice_extended_tax_office_956,66112,Saraykent Malmüdürlüğü,base.state_tr_66
l10n_tr_nilvera_einvoice_extended_tax_office_957,66113,Yenifakılı Malmüdürlüğü,base.state_tr_66
l10n_tr_nilvera_einvoice_extended_tax_office_958,66260,Yozgat Vergi Dairesi Müdürlüğü,base.state_tr_66
l10n_tr_nilvera_einvoice_extended_tax_office_959,66261,Boğazlıyan Vergi Dairesi Müdürlüğü,base.state_tr_66
l10n_tr_nilvera_einvoice_extended_tax_office_960,66262,Sorgun Vergi Dairesi Müdürlüğü,base.state_tr_66
l10n_tr_nilvera_einvoice_extended_tax_office_961,66263,Yerköy Vergi Dairesi Müdürlüğü,base.state_tr_66
l10n_tr_nilvera_einvoice_extended_tax_office_962,67110,Alaplı Malmüdürlüğü,base.state_tr_67
l10n_tr_nilvera_einvoice_extended_tax_office_963,67113,Gökçebey Malmüdürlüğü,base.state_tr_67
l10n_tr_nilvera_einvoice_extended_tax_office_964,67201,Uzunmehmet Vergi Dairesi Müdürlüğü,base.state_tr_67
l10n_tr_nilvera_einvoice_extended_tax_office_965,67261,Ereğli Vergi Dairesi Müdürlüğü,base.state_tr_67
l10n_tr_nilvera_einvoice_extended_tax_office_966,67263,Çaycuma Vergi Dairesi Müdürlüğü,base.state_tr_67
l10n_tr_nilvera_einvoice_extended_tax_office_967,67264,Devrek Vergi Dairesi Müdürlüğü,base.state_tr_67
l10n_tr_nilvera_einvoice_extended_tax_office_968,67280,Kara Elmas Vergi Dairesi Müdürlüğü,base.state_tr_67
l10n_tr_nilvera_einvoice_extended_tax_office_969,68101,Ağaçören Malmüdürlüğü,base.state_tr_68
l10n_tr_nilvera_einvoice_extended_tax_office_970,68102,Güzelyurt Malmüdürlüğü,base.state_tr_68
l10n_tr_nilvera_einvoice_extended_tax_office_971,68103,Ortaköy Malmüdürlüğü,base.state_tr_68
l10n_tr_nilvera_einvoice_extended_tax_office_972,68104,Sarıyahşi Malmüdürlüğü,base.state_tr_68
l10n_tr_nilvera_einvoice_extended_tax_office_973,68105,Eskil Malmüdürlüğü,base.state_tr_68
l10n_tr_nilvera_einvoice_extended_tax_office_974,68106,Gülağaç Malmüdürlüğü,base.state_tr_68
l10n_tr_nilvera_einvoice_extended_tax_office_975,68107,Sultanhanı Malmüdürlüğü,base.state_tr_68
l10n_tr_nilvera_einvoice_extended_tax_office_976,68201,Aksaray Vergi Dairesi Müdürlüğü,base.state_tr_68
l10n_tr_nilvera_einvoice_extended_tax_office_977,69101,Aydıntepe Malmüdürlüğü,base.state_tr_69
l10n_tr_nilvera_einvoice_extended_tax_office_978,69102,Demirözü Malmüdürlüğü,base.state_tr_69
l10n_tr_nilvera_einvoice_extended_tax_office_979,69201,Bayburt Vergi Dairesi Müdürlüğü,base.state_tr_69
l10n_tr_nilvera_einvoice_extended_tax_office_980,70101,Ayrancı Malmüdürlüğü,base.state_tr_70
l10n_tr_nilvera_einvoice_extended_tax_office_981,70102,Ermenek Malmüdürlüğü,base.state_tr_70
l10n_tr_nilvera_einvoice_extended_tax_office_982,70103,Kazım Karabekir Malmüdürlüğü,base.state_tr_70
l10n_tr_nilvera_einvoice_extended_tax_office_983,70104,Başyayla Malmüdürlüğü,base.state_tr_70
l10n_tr_nilvera_einvoice_extended_tax_office_984,70105,Sarıveliler Malmüdürlüğü,base.state_tr_70
l10n_tr_nilvera_einvoice_extended_tax_office_985,70201,Karaman Vergi Dairesi Müdürlüğü,base.state_tr_70
l10n_tr_nilvera_einvoice_extended_tax_office_986,71101,Delice Malmüdürlüğü,base.state_tr_71
l10n_tr_nilvera_einvoice_extended_tax_office_987,71102,Keskin Malmüdürlüğü,base.state_tr_71
l10n_tr_nilvera_einvoice_extended_tax_office_988,71103,Sulakyurt Malmüdürlüğü,base.state_tr_71
l10n_tr_nilvera_einvoice_extended_tax_office_989,71105,Balışeyh Malmüdürlüğü,base.state_tr_71
l10n_tr_nilvera_einvoice_extended_tax_office_990,71106,Çelebi Malmüdürlüğü,base.state_tr_71
l10n_tr_nilvera_einvoice_extended_tax_office_991,71107,Karakeçili Malmüdürlüğü,base.state_tr_71
l10n_tr_nilvera_einvoice_extended_tax_office_992,71201,Irmak Vergi Dairesi Müdürlüğü,base.state_tr_71
l10n_tr_nilvera_einvoice_extended_tax_office_993,71202,Kaletepe Vergi Dairesi Müdürlüğü,base.state_tr_71
l10n_tr_nilvera_einvoice_extended_tax_office_994,72101,Beşiri Malmüdürlüğü,base.state_tr_72
l10n_tr_nilvera_einvoice_extended_tax_office_995,72102,Gercüş Malmüdürlüğü,base.state_tr_72
l10n_tr_nilvera_einvoice_extended_tax_office_996,72103,Hasankeyf Malmüdürlüğü,base.state_tr_72
l10n_tr_nilvera_einvoice_extended_tax_office_997,72104,Kozluk Malmüdürlüğü,base.state_tr_72
l10n_tr_nilvera_einvoice_extended_tax_office_998,72105,Sason Malmüdürlüğü,base.state_tr_72
l10n_tr_nilvera_einvoice_extended_tax_office_999,72260,Batman Vergi Dairesi Müdürlüğü,base.state_tr_72
l10n_tr_nilvera_einvoice_extended_tax_office_1000,73101,Beytüşşebap Malmüdürlüğü,base.state_tr_73
l10n_tr_nilvera_einvoice_extended_tax_office_1001,73103,Güçlükonak Malmüdürlüğü,base.state_tr_73
l10n_tr_nilvera_einvoice_extended_tax_office_1002,73104,İdil Malmüdürlüğü,base.state_tr_73
l10n_tr_nilvera_einvoice_extended_tax_office_1003,73106,Uludere Malmüdürlüğü,base.state_tr_73
l10n_tr_nilvera_einvoice_extended_tax_office_1004,73260,Şırnak Vergi Dairesi Müdürlüğü,base.state_tr_73
l10n_tr_nilvera_einvoice_extended_tax_office_1005,73261,Cizre Vergi Dairesi Müdürlüğü,base.state_tr_73
l10n_tr_nilvera_einvoice_extended_tax_office_1006,73262,Silopi Vergi Dairesi Müdürlüğü,base.state_tr_73
l10n_tr_nilvera_einvoice_extended_tax_office_1007,74101,Amasra Malmüdürlüğü,base.state_tr_74
l10n_tr_nilvera_einvoice_extended_tax_office_1008,74102,Kurucaşile Malmüdürlüğü,base.state_tr_74
l10n_tr_nilvera_einvoice_extended_tax_office_1009,74103,Ulus Malmüdürlüğü,base.state_tr_74
l10n_tr_nilvera_einvoice_extended_tax_office_1010,74260,Bartın Vergi Dairesi Müdürlüğü,base.state_tr_74
l10n_tr_nilvera_einvoice_extended_tax_office_1011,75101,Çıldır Malmüdürlüğü,base.state_tr_75
l10n_tr_nilvera_einvoice_extended_tax_office_1012,75102,Damal Malmüdürlüğü,base.state_tr_75
l10n_tr_nilvera_einvoice_extended_tax_office_1013,75103,Göle Malmüdürlüğü,base.state_tr_75
l10n_tr_nilvera_einvoice_extended_tax_office_1014,75104,Hanak Malmüdürlüğü,base.state_tr_75
l10n_tr_nilvera_einvoice_extended_tax_office_1015,75105,Posof Malmüdürlüğü,base.state_tr_75
l10n_tr_nilvera_einvoice_extended_tax_office_1016,75201,Ardahan Vergi Dairesi Müdürlüğü,base.state_tr_75
l10n_tr_nilvera_einvoice_extended_tax_office_1017,76101,Aralık Malmüdürlüğü,base.state_tr_76
l10n_tr_nilvera_einvoice_extended_tax_office_1018,76102,Karakoyunlu Malmüdürlüğü,base.state_tr_76
l10n_tr_nilvera_einvoice_extended_tax_office_1019,76103,Tuzluca Malmüdürlüğü,base.state_tr_76
l10n_tr_nilvera_einvoice_extended_tax_office_1020,76201,Iğdır Vergi Dairesi Müdürlüğü,base.state_tr_76
l10n_tr_nilvera_einvoice_extended_tax_office_1021,77101,Altınova Malmüdürlüğü,base.state_tr_77
l10n_tr_nilvera_einvoice_extended_tax_office_1022,77102,Armutlu Malmüdürlüğü,base.state_tr_77
l10n_tr_nilvera_einvoice_extended_tax_office_1023,77103,Çınarcık Malmüdürlüğü,base.state_tr_77
l10n_tr_nilvera_einvoice_extended_tax_office_1024,77201,Yalova Vergi Dairesi Müdürlüğü,base.state_tr_77
l10n_tr_nilvera_einvoice_extended_tax_office_1025,78101,Eflani Malmüdürlüğü,base.state_tr_78
l10n_tr_nilvera_einvoice_extended_tax_office_1026,78102,Eskipazar Malmüdürlüğü,base.state_tr_78
l10n_tr_nilvera_einvoice_extended_tax_office_1027,78103,Ovacık Malmüdürlüğü,base.state_tr_78
l10n_tr_nilvera_einvoice_extended_tax_office_1028,78105,Yenice Malmüdürlüğü,base.state_tr_78
l10n_tr_nilvera_einvoice_extended_tax_office_1029,78201,Karabük Vergi Dairesi Müdürlüğü,base.state_tr_78
l10n_tr_nilvera_einvoice_extended_tax_office_1030,78260,Safranbolu Vergi Dairesi Müdürlüğü,base.state_tr_78
l10n_tr_nilvera_einvoice_extended_tax_office_1031,79201,Kilis Vergi Dairesi Müdürlüğü,base.state_tr_79
l10n_tr_nilvera_einvoice_extended_tax_office_1032,80101,Bahçe Malmüdürlüğü,base.state_tr_80
l10n_tr_nilvera_einvoice_extended_tax_office_1033,80102,Düziçi Malmüdürlüğü,base.state_tr_80
l10n_tr_nilvera_einvoice_extended_tax_office_1034,80104,Hasanbeyli Malmüdürlüğü,base.state_tr_80
l10n_tr_nilvera_einvoice_extended_tax_office_1035,80105,Sumbas Malmüdürlüğü,base.state_tr_80
l10n_tr_nilvera_einvoice_extended_tax_office_1036,80106,Toprakkale Malmüdürlüğü,base.state_tr_80
l10n_tr_nilvera_einvoice_extended_tax_office_1037,80201,Osmaniye Vergi Dairesi Müdürlüğü,base.state_tr_80
l10n_tr_nilvera_einvoice_extended_tax_office_1038,80260,Kadirli Vergi Dairesi Müdürlüğü,base.state_tr_80
l10n_tr_nilvera_einvoice_extended_tax_office_1039,81102,Cumayeri Malmüdürlüğü,base.state_tr_81
l10n_tr_nilvera_einvoice_extended_tax_office_1040,81103,Çilimli Malmüdürlüğü,base.state_tr_81
l10n_tr_nilvera_einvoice_extended_tax_office_1041,81104,Gölyaka Malmüdürlüğü,base.state_tr_81
l10n_tr_nilvera_einvoice_extended_tax_office_1042,81105,Gümüşova Malmüdürlüğü,base.state_tr_81
l10n_tr_nilvera_einvoice_extended_tax_office_1043,81106,Kaynaşlı Malmüdürlüğü,base.state_tr_81
l10n_tr_nilvera_einvoice_extended_tax_office_1044,81107,Yığılca Malmüdürlüğü,base.state_tr_81
l10n_tr_nilvera_einvoice_extended_tax_office_1045,81260,Düzce Vergi Dairesi Müdürlüğü,base.state_tr_81
l10n_tr_nilvera_einvoice_extended_tax_office_1046,81261,Akçakoca Vergi Dairesi Müdürlüğü,base.state_tr_81
