"id","name","description","invoice_label","type_tax_use","l10n_in_tax_type","amount_type","amount","tax_scope","active","tax_group_id","is_base_affected","include_base_amount","children_tax_ids","formula","sequence","l10n_in_reverse_charge","repartition_line_ids/factor_percent","repartition_line_ids/repartition_type","repartition_line_ids/document_type","repartition_line_ids/account_id","repartition_line_ids/tag_ids","fiscal_position_ids","original_tax_ids","l10n_in_is_lut","is_withholding_tax"
"tcs_2_us_394_1_3_timber","2% TCS 394(1) SI.3 TIMBER","TCS @2% on Sale of Timber","TCS @2% u/s 394(1) SI.3","sale","tcs","percent","2.0","consu","False","tcs_it_act_25_group","","","","","","","100","base","invoice","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11245","394(1) SI.3","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11245","394(1) SI.3","","","",""
"tcs_1_us_394_1_4_scrap","1% TCS 394(1) SI.4 SCRAP","TCS @1% on sale of scrap","TCS @1% u/s 394(1) SI.4","sale","tcs","percent","1.0","consu","False","tcs_it_act_25_group","","","","","","","100","base","invoice","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11245","394(1) SI.4","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11245","394(1) SI.4","","","",""
"tcs_2_us_394_1_4_scrap","2% TCS 394(1) SI.4 SCRAP","TCS @2% on sale of scrap","TCS @2% u/s 394(1) SI.4","sale","tcs","percent","2.0","consu","False","tcs_it_act_25_group","","","","","","","100","base","invoice","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11245","394(1) SI.4","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11245","394(1) SI.4","","","",""
"tcs_1_us_394_1_5_minerals","1% TCS 394(1) SI.5 MINR COAL IRON","TCS @1% on sale of minerals – coal, lignite, or iron ore","TCS @1% u/s 394(1) SI.5","sale","tcs","percent","1.0","consu","False","tcs_it_act_25_group","","","","","","","100","base","invoice","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11245","394(1) SI.5","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11245","394(1) SI.5","","","",""
"tcs_2_us_394_1_5_minerals","2% TCS 394(1) SI.5 MINR COAL IRON","TCS @2% on Sale of Minerals","TCS @2% u/s 394(1) SI.5","sale","tcs","percent","2.0","consu","False","tcs_it_act_25_group","","","","","","","100","base","invoice","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11245","394(1) SI.5","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11245","394(1) SI.5","","","",""
"tcs_1_us_394_1_6_a_mv","1% TCS 394(1) SI.6(a) MOTOR VEHI","TCS @1% on Sale of Motor Vehicle","TCS @1% u/s 394(1) SI.6(a)","sale","tcs","percent","1.0","consu","False","tcs_it_act_25_group","","","","","","","100","base","invoice","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11245","394(1) SI.6(a)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11245","394(1) SI.6(a)","","","",""
"tcs_1_us_394_1_6_b_ng","1% TCS 394(1) SI.6(b) NOTIF GOOD","TCS @1% on sale of notified goods","TCS @1% u/s 394(1) SI.6(b)","sale","tcs","percent","1.0","consu","False","tcs_it_act_25_group","","","","","","","100","base","invoice","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11245","394(1) SI.6(b)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11245","394(1) SI.6(b)","","","",""
"tcs_2_us_394_1_7_a_lrs_edu","2% TCS 394(1) SI.7 D(a) LRS EDU MEDI","TCS @2% on remittance under LRS for education or medical treatment","TCS @2% u/s 394(1) SI.7 D(a)","sale","tcs","percent","2.0","consu","False","tcs_it_act_25_group","","","","","","","100","base","invoice","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11245","394(1) SI.7 D(a)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11245","394(1) SI.7 D(a)","","","",""
"tcs_5_us_394_1_7_a_lrs_edu","5% TCS 394(1) SI.7 D(a) LRS EDU","TCS @5% on remittance under LRS for education or medical treatment","TCS @5% u/s 394(1) SI.7 D(a)","sale","tcs","percent","5.0","consu","False","tcs_it_act_25_group","","","","","","","100","base","invoice","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11245","394(1) SI.7 D(a)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11245","394(1) SI.7 D(a)","","","",""
"tcs_20_us_394_1_7_b_lrs_oth","20% TCS 394(1) SI.7 D(b) LRS OTH","TCS @20% on remittance under LRS for purposes other than education or medical","TCS @20% u/s 394(1) SI.7 D(b)","sale","tcs","percent","20.0","consu","False","tcs_it_act_25_group","","","","","","","100","base","invoice","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11245","394(1) SI.7 D(b)","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11245","394(1) SI.7 D(b)","","","",""
"tcs_2_us_394_1_8_overseas","2% TCS 394(1) SI.8 OVER TOUR","TCS @2% on Sale of Overseas Tour Programme Package","TCS @2% u/s 394(1) SI.8","sale","tcs","percent","2.0","consu","False","tcs_it_act_25_group","","","","","","","100","base","invoice","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11245","394(1) SI.8","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11245","394(1) SI.8","","","",""
"tcs_2_us_394_1_9_parking","2% TCS 394(1) SI.9 PARKING","TCS @2% on use of parking lot / toll plaza / mine / quarry (excluding mineral oil mining)","TCS @2% u/s 394(1)9","sale","tcs","percent","2.0","consu","False","tcs_it_act_25_group","","","","","","","100","base","invoice","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","invoice","p11245","394(1) SI.9","","","",""
"","","","","","","","","","","","","","","","","","100","base","refund","","","","","",""
"","","","","","","","","","","","","","","","","","100","tax","refund","p11245","394(1) SI.9","","","",""
